bblid,sub
118900,1579740399
118909,1410254116
118912,3764753479
118918,1897907114
118924,4132031992
118927,665875915
118933,3843092810
118936,44135237
118942,670784787
118951,48913309
118957,883057057
118963,579745822
118966,3309287953
118972,1645220205
118975,2241958754
118978,4083828352
118987,1900621279
118990,1654119012
118996,2161440367
118999,1756492719
119005,2308684189
119014,2894774035
119017,2104690464
119023,1801412255
119035,928057916
119044,1796503111
119050,2109727985
119056,2684143866
119059,2006568250
119062,394150247
119065,4040147816
119068,2248414858
119071,3377379382
119077,4278616586
119080,945072271
119089,846364996
119095,3039072022
119098,3287243508
119104,3733572177
119113,3453023971
119116,711029996
119131,2280848383
119140,264016307
119143,172900279
119149,94025848
119152,2985421083
119161,1080832683
119164,2816323748
119170,1247272397
119179,1081209862
119182,4095386981
119188,1700852360
119194,3795254490
119200,560520976
119203,614101268
119206,3274437403
119212,2670045112
119224,2299133447
119227,1492141620
119248,3384883457
119251,2108319842
119287,235478560
119290,500689307
119296,4287939984
119302,3978744570
119317,4269796936
119320,3986758131
119323,3897800695
119326,266483192
119329,3884396600
119338,3264624310
119344,3893927727
119350,4273147289
119359,4103414866
119365,1942170112
119380,3143123431
119383,3198873571
119386,1494969836
119398,1088664476
119407,2454033569
119416,3075772975
119428,2930527327
119431,449256764
119452,751046616
119455,3413478871
119464,988304999
119485,2392768937
119491,2561841174
119512,2572792782
119527,1586254402
119542,1590131354
119548,3485281655
119554,2624060955
119557,1302218280
119566,3154353560
119569,1416009816
119587,141888086
119590,464256493
119596,4192784870
119599,294507558
119605,2544023094
119608,3781780436
119623,1969639732
119632,3470362520
119656,2177222481
119659,1772143249
119665,4009151683
119671,3614947229
119680,644720420
119683,597625120
119695,2870837437
119704,3232810490
119710,3592116044
119713,3555326280
119716,878213959
119719,3695017607
119725,1533767893
119728,765502775
119731,2580280404
119743,343355420
119758,1051898205
119773,1369209954
119776,3056467565
119788,2069495075
119791,465465726
119806,1568824535
119818,2432065433
119848,1466472141
119857,3578527122
119860,3331656233
119863,3278349357
119866,618014242
119869,3434292194
119875,1682444113
119878,310631091
119881,2800258000
119890,2206090839
119911,1453226936
119917,1624654212
119920,1929950783
119926,2437650996
119932,3443904151
119938,1547671930
119956,2186907230
119962,182126531
119965,3983181260
119971,3572235922
119974,861568157
119986,3350381088
120001,1964303322
120004,2460312021
120007,1130158566
120013,2180799847
120019,2385042088
120025,159307002
120028,2142568728
120034,745525876
120037,4254493255
120043,1180865587
120046,2714965564
120049,1236669436
120052,4259136159
120055,443334800
120061,205560111
120067,973644563
120076,3828898370
120085,1602718958
120088,692869388
120091,1235998033
120094,2920961886
120100,4128081441
120103,4093585445
120106,340699690
120109,4230721514
120127,2408914693
120133,1295358852
120139,1122049099
120157,2626095983
120163,2326483664
120166,1830473951
120169,2239747359
120172,3392502691
120175,763689388
120178,1531915342
120184,144047906
120193,3477085870
120199,3230964065
120202,2701818238
120205,1186724721
120208,812658323
120211,2216394736
120214,1672150527
120217,2991801804
120220,2710418039
120223,2759793779
120226,1137614460
120229,2880150460
120232,532728543
120235,4168173776
120241,1132836516
120247,1976405144
120256,1356630550
120268,1227117670
120271,107936474
120274,3789519061
120277,807846118
120283,4068885607
120286,355976808
120292,2645905397
120295,2047135226
120298,214898712
120301,4128770738
120304,296323261
120307,3226480782
120310,117578251
120319,220476352
120322,1841545117
120325,2322742674
120331,1221769491
120334,2942515996
120340,3231503199
120346,585105236
120349,3401251476
120361,2404151367
120364,1761473096
120370,2239209249
120385,3700123014
120391,3399957561
120394,756465206
120400,1798856930
120403,1858784998
120409,1629374761
120412,3581220938
120415,851745349
120421,619234298
120427,312539590
120433,3489692999
120445,4116337425
120448,2207352563
120451,939186064
120454,3494598047
120457,28503468
120460,309074455
120469,407516124
120478,3329936013
120487,1146724818
120496,3049552482
120499,1570865058
120502,2809556232
120508,906771173
120514,1708583305
120559,3200621472
120562,3726776317
120580,4043898389
120583,4110045201
120595,2088294796
120601,1798171761
120604,2359062142
120610,2587360456
120613,2680509132
120622,4042676574
120628,1636568755
120631,3588710352
120637,3819922924
120640,1571370396
120643,1482398616
120646,3219790231
120648,416838726
120651,2897421605
120676,4194391529
120678,1563637816
120679,308564009
120682,2786001226
120683,2012658041
120684,250211156
120695,4285804772
120696,781027543
120697,1641734342
120705,3683524018
120706,175613313
120713,2273331473
120718,3338905295
120720,1018713268
120721,2816748178
120722,3904062083
120729,916356479
120730,1459501611
120752,4221654761
120796,919114506
120803,3998903937
120808,2933490015
120815,2991864354
120818,3298815936
120824,1137303954
120825,211716483
120827,2452642209
120830,1432515364
120832,2171168019
120836,3072417583
120838,269693694
120839,1598315247
120842,2457563513
120847,3949208404
120850,741738961
120856,3463783898
120866,1891604091
120870,60500784
120873,107578676
120874,2138494745
120880,1776108975
120885,1516753303
120889,1677421668
120892,52224057
120893,3538245642
120899,3711033285
120902,669437295
120904,2399151985
120905,3226947424
120917,884994525
120918,3705336861
120922,4083814481
120923,580102242
120925,349934174
120930,1294428409
120940,1580563603
120944,584614074
120948,457456969
120951,2939120682
120956,3593485831
120957,2573686294
120967,665707959
120974,1731448004
120975,677684437
120976,4187823334
120977,3066721527
120979,301472038
120980,1905811058
120983,1953165430
120990,3478318547
120991,1410241525
120992,458882020
120997,1648798153
120999,3312763928
121000,3635306093
121001,1139941451
121002,212158554
121005,3944008277
121011,699682516
121015,2169677002
121017,536638696
121024,1892646778
121027,2704721737
121028,1230226057
121035,1440643572
121040,1970731430
121042,2709385105
121045,1187802526
121050,523278137
121051,2221730079
121054,1675455248
121055,747242241
121061,983980734
121066,1136199827
121076,3537803731
121078,1978463234
121085,1767985023
121086,3097032524
121099,3996598573
121100,3236644272
121103,3306810292
121109,3402460283
121110,2863475503
121111,837899529
121112,2124823832
121113,2942272811
121120,342333582
121121,2403067560
121320,2402183739
121326,1835877936
121335,3604123804
121338,2686010750
121341,1831235304
121350,2621210193
121353,2580467797
121359,2518308762
121365,290216392
121380,3654758959
121383,3693452331
121386,999562788
121392,3004602297
121398,577552468
121401,3330465109
121404,557014874
121407,4039829353
121416,3587957223
121419,1035920423
121428,3424862103
121440,4026926264
121443,4126452412
121446,306522291
121449,4196412787
121452,1313569808
121455,2851798559
121458,3744541693
121461,3218515872
121473,2954880706
121476,1471046861
121479,3217776909
121488,2598004611
121491,4198362078
121506,2815988901
121509,1337823589
121512,4225155078
121515,476529161
121518,1789695979
121521,172694454
121524,3992623545
121527,1006838154
121530,4216392463
121536,420620036
121542,1011353938
121551,425267164
121563,960326751
121566,3733778000
121578,3906540225
121581,1555186594
121587,1794800030
121596,2607260206
121599,1929553902
121605,4113417726
121611,932004223
121614,3493643120
121623,401154812
121641,4027811883
121647,3327898135
121651,2589320884
121654,2112119995
121665,2356789003
121666,1568671544
121668,4205996777
121669,3051684600
121670,782547571
121674,1380533850
121677,2209414761
121679,612537272
121683,1091599080
121685,2002272468
122070,3375444534
122085,2429405329
122091,2262929710
122094,1632637729
122109,862055317
122112,2265627382
122115,1622882553
122118,376499483
122124,2435244873
122127,1088379770
122130,2274193919
122136,1708023284
122142,1083470754
122145,2804281773
122148,3522045007
122154,2184509219
122157,1405964048
122163,1172379311
122166,2723189920
122181,544094546
122187,371589998
122190,100201685
122196,3887847646
122199,266263838
122202,1849703681
122205,2314321678
122208,4282018540
122211,1263614863
122217,2098790835
122226,2357516803
122235,926616751
122238,1106303309
122241,2362438363
122247,3129460967
122250,2111169122
122253,2015841382
122256,2677460585
122262,387205108
122265,4037395963
122271,3374628517
122277,4285301913
122286,3665658391
122289,840468439
122301,961695437
122304,3739471042
122310,3360185972
122313,3451580528
122316,705393279
122319,3262019519
122322,2726951906
122325,1161329133
122340,265721632
122346,3986012971
122352,2979786632
122355,1445621127
122358,551663717
122367,1984826884
122373,1338996058
122376,2826893141
122385,331424249
122388,1695216667
122400,2758943901
122403,2709555865
122409,2924744022
122415,4253998650
122430,448304956
122432,3467870475
122433,524958008
122435,687997700
122436,4177247031
122437,3081556774
122438,1607063270
122439,278839031
122442,3718354273
122445,974133102
122447,2763966284
122451,4172321775
122457,3472402899
122458,647867411
122461,1182408782
122472,2555042079
122475,2147179280
122480,638034359
122481,3176914833
122485,364721551
122488,1668735085
122489,740395132
122490,2563576342
122497,903435788
122505,2408426360
122506,1584665419
122508,4182146714
122509,3054573195
122510,3597750751
122511,1294807033
122512,41568232
122522,3165713481
122528,768254884
122531,2577527495
122534,2115006664
122537,2951334139
122540,300914827
122543,337458831
122549,466202944
122552,2946687011
122558,1054390222
122567,1752629679
122570,1409602805
122573,1375107825
122579,1579351358
122585,234368594
122591,466909165
122594,4234540514
122597,765218257
122600,1060886056
122603,986282028
122609,891158499
122615,1724329103
122618,269285741
122621,1894479152
122627,1185107724
122630,2180081033
122633,2214841229
122636,1672628610
122642,1189636052
122645,2707023323
122657,1437686630
122660,1181723869
122669,1279886614
122672,50539434
122690,59039907
122693,108416679
122696,3787967656
122699,161663336
122702,4084587458
122705,348412365
122708,1645186095
122711,3596934476
122720,4092727499
122726,296828096
122729,4191435008
122732,1304389731
122738,3703914382
122744,4132148759
122747,665988644
122753,3843205797
122756,44247210
122759,3938856298
122762,2317459767
122780,2768980191
122783,2700732123
122786,1195926740
122789,2938986772
122792,3486182729
122801,3216964316
122804,1477408979
122807,2314649824
122816,2900870766
122819,1149420462
122822,610619379
122828,3038713886
122831,24398205
122840,2302288689
122843,2361953589
122855,3502692758
122861,3337257001
122870,3436277583
122873,3374563659
122876,781337412
122879,3338094212
122882,1922832359
122883,2741350356
122885,2502792680
122889,2897291291
122895,736568905
122896,4196310650
122897,3041523307
122900,1017618215
122901,2818302209
122904,1078616846
122907,2444483389
122910,1457648056
122911,3451752350
122912,2196432783
122913,1393778620
122916,3030572467
122917,4227184034
122920,3895149081
124899,3144238395
124908,3502506108
124917,1390897955
124920,1094294680
124923,1154167452
124926,2742726803
124929,1260369235
124938,1846457309
124947,2507776631
124959,1477288249
124965,3747327851
124968,2844818057
124977,3499290121
124983,305293960
124986,4119062663
124989,501673287
124992,2097242394
124995,2595283733
125016,4189700728
125019,299681720
125025,2525678058
125028,3762363400
125043,3650521379
125058,4082305122
125061,2478081087
125067,2784804355
125070,2576313177
125073,2625488221
125079,2477343378
125085,3228799486
125094,837700174
125106,2344269626
125115,805659030
125118,1187951732
125124,3248011814
125133,3535898260
125136,896533659
125139,3709141339
125151,893070403
125154,3532303948
125157,57874047
125160,279830980
125169,445368335
125175,2993743036
125181,1892704317
125184,2539774514
125187,1184389633
125202,1056859246
125205,3645892193
125211,468673248
125214,4234076399
125217,765941980
125220,1048162151
125223,998965603
125226,3694822252
125235,1736791488
125238,290357282
125241,3698437044
125244,1002449339
125247,3929641352
125250,762034957
125253,681121033
125256,3475543814
125262,1202331291
125265,2686164116
125274,2116773317
125277,2949832182
125280,1753282419
125292,37835493
125295,3857764586
125313,2634328351
125316,2058693392
125319,2463117008
125328,1666053472
125331,3609633795
125337,3782123071
125340,1600704079
125343,1520066635
125346,3173769796
125349,1431234436
125352,3777345255
125391,1431511337
125397,1662720789
125400,4107042290
125403,4047426550
125406,378491385
125409,4276769849
125412,1249969498
125415,2905638741
125418,3690681015
125430,1241960019
125445,1789808129
125448,476421091
125454,1337936015
125457,2655449276
125460,2375550727
125466,1876634380
125469,2277387980
125472,3371466864
125478,1502533533
125484,173278449
125493,3447842173
125498,2365721251
125500,3968427567
125501,2010454025
125503,3917203499
125504,2422512134
125505,3744723479
125506,248138276
125507,1100816949
125508,2851612661
125509,3870248932
125510,2261715120
125511,496203414
125512,1388584583
125518,3284027754
125521,2740569399
125522,3960384806
125524,1156073272
125526,3662059290
125532,2252915641
125535,1643725238
125541,3658334146
125542,2505758675
125544,1035746765
125550,722972539
125553,786760063
125554,1476023122
125555,414006083
125556,3377759088
125557,2248403809
125558,1852239521
126146,676758900
126149,3224600756
126152,1951977943
126155,2481542104
126158,3844245050
126164,1651804264
126167,3012374619
126176,1841154314
126182,833854889
126185,3590463398
126191,3224258073
126197,4133911589
126200,3837913052
126203,3778234840
126206,109235159
126215,3174899067
126227,2639888120
126230,1510691965
126233,1610218105
126236,3091757174
126245,2057557039
126251,3087225006
126254,1605554849
126257,2387307154
126266,2144776482
126269,2545136866
126272,3640203870
126275,1061722193
126278,1233341875
126281,4259847376
126290,3632189783
126293,3716972371
126299,3529046172
126302,680520246
126305,3476973625
126308,3119889883
126311,228519096
126314,3928977079
126317,1003935364
126323,771395387
126326,3393916212
126329,573442292
126335,1911872408
126338,121572986
126341,3389007340
126344,766617571
126347,4232585168
126350,991573333
126353,1055431505
126356,3646495070
126359,826023070
126365,3060404940
126368,3231827758
126371,2414569874
126377,3114488750
126383,2063849263
126386,2628932896
126389,1960268000
126392,338746557
126395,4085341874
126401,1638176337
126410,2428405480
126413,2504796396
126416,1929226979
126425,500081009
126428,1795519635
126431,3748537840
126434,954181631
126443,1389552056
126452,3916248852
126455,249345307
126470,315294658
126476,4035456969
126482,2894494570
126488,1039936647
126491,1562091738
126494,3131712213
126503,3880738222
126504,2656046979
126508,2815210096
126513,2366190385
126516,1790488894
126517,636475695
126523,868450448
126526,3564241567
126527,2602920590
126528,1933602638
126532,2289849916
126540,1332040801
126549,1162050986
126552,4045941961
126553,550606074
126554,1506723543
126555,379170502
126558,1616018212
126564,3875829110
126567,922602821
126585,1400038072
126588,632895322
126594,2733586696
126603,1682158790
126612,3757859434
126618,1317418375
126624,3385867221
126627,405373926
126636,1027114344
126651,1030991280
126654,3670159295
126657,188454796
126663,488099379
126666,4205202492
126669,314788348
126672,1569318720
126675,3124258127
126678,3438522541
126681,2023285198
126687,1322310642
126690,1561209929
126696,3209494594
126699,1462240642
126705,1246663975
126711,2297303462
126714,1868534697
126720,2910379041
126729,2808018410
126732,322282633
126735,4102301318
126738,2186277732
126741,1332795634
126753,3147327055
126756,1546249280
126765,857403346
126774,3978958467
126777,1020505776
126780,4219569205
126786,432187454
126789,4054298110
126801,3778295350
126807,3615230986
126810,271459983
126813,366774411
126816,4067232388
126819,436735812
126825,2640183574
126831,1610515863
126834,3092187032
126837,1773584299
126843,3527557599
126852,1778227059
126858,4169646238
126870,2455479205
126879,2558364270
126882,739695373
126885,3416742146
126888,3178007776
126891,3716874429
126894,976913074
126900,1647137741
126903,1742732745
126906,2154725318
126909,1745582598
126912,3697290085
126918,1293581448
126921,771616981
126930,3706183788
126939,3603024295
126945,4233060414
126960,460925240
126963,512460604
126972,1578479183
126975,3114544192
126978,3480222114
126981,2063902913
126987,1296863997
126999,1421102221
127002,1378845872
127005,3047032511
127008,3277181789
127011,2000585278
127020,1386762169
127023,1465573821
127029,1485727346
127035,190100766
127038,2107597052
127041,2963295082
127050,1102732243
127053,1145632215
127056,2751035352
127059,1268544024
127065,3435822154
127075,1571679498
127076,2354337081
127078,728119528
127079,1680953593
127080,72423341
127082,3495559578
127086,3859954598
127091,566745642
127092,1854976571
127104,3800855923
127108,3675310208
127109,2487722129
127116,375704526
127119,4261531150
127122,2665890387
127125,2035794012
127128,261887422
127131,3153544413
127137,2378137313
127146,3522822810
127152,2381600313
127158,479068628
127170,1985110767
127179,2087996196
127182,3357481543
127185,799971400
127188,1499811242
127194,3727901688
127203,413126198
127206,4281224249
127215,1150392981
127218,844779383
127227,1693841686
127233,2790620567
127236,1105526680
127245,2198819777
127272,559259056
127275,3336839103
127278,2955922013
127287,839688450
127290,567432889
127296,3281091250
127299,737443698
127305,915599319
127308,1079589429
127314,327412057
127317,3262796138
127323,3562408149
127332,1877597817
127338,4271081876
127341,866951682
127350,3266753211
127353,3343129791
127362,2826377005
127371,1984425596
127374,2448845939
127380,2271084229
127386,1696518862
127389,2373703438
127398,2095451326
127407,2923441027
127410,1762787590
127412,3172538161
127417,3288745244
127418,744702172
127431,650289694
127436,1608380467
127438,4176453090
127439,3082352115
127440,2928461906
127446,1288692825
127447,60329032
127448,3959261576
127449,2762662297
127450,3301615309
127452,281129210
127453,3241674953
127458,2176575255
127461,3780930378
127467,3608433014
127470,3949429804
127479,3779177959
127485,2996534923
127488,3293621097
127491,2763466548
127497,2466192648
127500,454128708
127503,518249024
127512,2774273260
127527,1653206368
127530,2782644197
127533,2687068641
127539,2952654382
127542,1656931768
127548,4088959573
127551,1205060406
127557,1906047242
127560,1648692913
127566,2147885754
127569,1751328634
127578,3058949675
127593,576515275
127596,3320671940
127599,763915012
127602,1276545819
127611,1762102677
127617,1599059881
127620,1284587538
127623,1231285782
127626,2933025817
127629,1186425305
127635,359512757
127641,2929280193
127650,1602442360
127653,1517419132
127659,1436908979
127662,893579758
127665,3539170273
127668,2755175939
127671,3950119103
127674,214141616
127677,3711578755
127680,443029510
127692,1890172304
127698,3788761725
127701,453310679
127707,760005355
127710,3927894126
127713,4025239146
127725,1735315447
127731,2781760374
127737,2475061578
127740,763371834
127746,3485666609
127752,2479708562
127755,1954339741
127761,1649443362
127764,2246115373
127767,1410906142
127770,1751870788
127773,1838793536
127779,1649230991
127785,832018403
127791,666619484
127797,301200480
127806,1636295669
127818,2901663931
127821,3423890662
127827,4200355546
127839,925390228
127842,4195843586
127845,497482765
127854,951581315
127857,3914220208
127866,416520448
127881,2599236850
127884,2103228157
127887,2896498382
127893,3129562993
127896,1564005758
127899,3042824382
127920,1326254365
127923,1258268441
127926,2907579670
127929,1160454358
127932,4047532469
127935,384955322
127938,1614423640
127941,2902789582
127944,1253347265
127947,2605529074
127959,1446589628
127965,3513727726
127971,3907928496
127977,3735452556
127983,470220557
127989,332560578
127992,1932915871
128001,4173152325
128004,520929866
128007,3472194169
128016,3957619959
128019,58816823
128022,1667691882
128025,2228713317
128037,1883228632
128043,3419092908
128046,746239395
128052,1886707968
128055,2546295567
128058,3775837933
128061,2179545776
128073,2384493522
128079,2180316189
128082,899657086
128085,3526242161
128103,2119601082
128106,2582055349
128112,3320405270
128115,576249625
128118,1418922747
128121,880051878
128124,3552904361
128127,37534874
128136,657308180
128151,661033676
128154,3235320003
128163,117633359
128166,3769856832
128169,148272768
128175,2687326771
128190,1192956725
128208,3185151244
128211,162716783
128217,1073407571
128229,637679651
128235,1977150287
128241,3458995515
128259,890252361
128271,2345097541
128277,3180290937
128289,1895522359
128292,270330986
128295,4155338341
128301,2075240749
128307,1308201745
128313,2404980624
128319,2156761183
128322,3765050370
128361,48616408
128367,883812836
128376,3936161973
128388,669586427
128391,1192140710
128397,1900455322
128400,3868312445
128403,3814944121
128424,1324409450
128439,1383946519
128475,1025031408
128481,4290263153
128484,403290750
128487,3387949645
128490,3660510710
128493,3755760626
128496,946723325
128499,3490241597
128502,719310487
128505,3446557848
128508,3148192122
128511,265209881
128514,3900656150
128517,965145125
128526,3357223317
128529,545139797
128550,961155572
128553,1018740720
128556,3674815999
128565,3023713901
128571,2377862451
128580,2090950026
128589,1988588609
128592,375453724
128598,2266673137
128601,3867430894
128604,20303329
128607,3503060434
128610,396255063
128613,309129555
128616,4124930908
128619,498628252
128625,2599319758
128637,1845937779
128646,843299336
128649,3659972552
128655,2315021476
128661,2681222427
128664,2019669780
128667,2845314855
128673,2417587321
128679,2681074614
128688,3135042872
128691,3661330789
128694,1032518506
128706,2279474718
128709,1874527198
128715,1013043378
128721,709724429
128727,470135601
128730,3679951284
128733,3735369648
128736,957658559
128739,3513888895
128742,474913769
128751,962567527
128754,3740147560
128775,3189003672
128778,3370090618
128793,1557181082
128802,2987029805
128805,1438381858
128814,1890251180
128838,2646249825
128844,3073652984
128853,2758607946
128862,3411939288
128865,753896919
128874,4074730630
128883,3783673908
128889,3998404603
128892,2394244006
128898,533664843
128907,3545251037
128913,300988508
128916,4131469907
128919,505692051
128940,3550273292
128949,3652908743
128964,2080243227
128970,2524418930
128973,2474982774
128979,2622601913
128991,3651612778
128997,4025420374
129000,2588785037
129003,2680100745
129012,604029221
129021,3583842965
129039,782312423
129042,3818784881
129045,70224510
129048,1927569308
129051,3331264255
129057,4039587011
129069,3913280179
129084,1691730062
129093,2734694658
129099,2899617485
129108,3346654090
129111,1930605289
129123,1400295786
129129,1554142885
129138,2041794603
129142,4225438636
129143,706915231
129150,1167485700
129153,1080345856
129154,964400941
129155,1982660412
129167,1447599295
129174,383169996
129189,173739697
129190,3199702235
129191,636218109
129194,3260705010
129196,1559541968
129199,3029450000
129207,2886733602
129212,3209245584
129215,1492693407
129219,1633946732
129223,3497670658
129226,936098317
129230,3218012313
129236,1569576082
129237,316324995
129238,4206868803
129242,2027420356
129243,2838381303
129246,1319092472
129247,29927657
129248,3920473385
129252,311530587
129264,79547876
129265,1273669109
129269,1920342022
129272,1027389114
129278,2890326359
129288,3321925576
129289,2304239577
129290,1035697587
129295,235006347
129302,3444197074
129308,1546654015
129309,325548334
129315,1086171714
129322,432446444
129324,2971693554
129330,2810962756
129335,2486269820
129336,1170788175
129339,2913847951
129348,4058560244
129354,2721211800
129360,1611999760
129363,1709671444
129375,3267899240
129384,3889768934
129405,747098283
129411,3995554858
129417,3631181334
129420,3417414061
129423,3460511657
129426,703772070
129429,3247943782
129432,1979506949
129435,2454545162
129444,3456638833
129453,3713082307
129468,588808124
129477,1511713596
129486,2131488178
129495,272164384
129504,2073404263
129513,1758240725
129525,3763213896
129528,2525348778
129531,586060489
129537,346466549
129540,2862676101
129546,1222890638
129552,351109165
129561,3849345949
129564,46258578
129567,3543687585
129570,4014716155
129573,3937999615
129579,3849166128
129591,2694518755
129594,1193973228
129600,2222241318
129603,2173048866
129606,1714919981
129612,976866958
129615,3716697217
129621,3416528190
129624,739612465
129642,4255582170
129651,3635806548
129654,1057456987
129669,4144424216
129675,1610467755
129681,2640137514
129684,2062339877
129690,3100344493
129693,3174641321
129702,1211808716
129714,2325364557
129717,1533249406
129720,1220374725
129729,1117477134
129741,2864018454
129747,2633846314
129759,1367952740
129774,149928551
129780,507783377
129786,4228318426
129798,3858750122
129801,82942674
129813,4028179567
129816,396928608
129819,4291666848
129822,2670342141
129825,2023468530
129831,3124439411
129834,1569368956
129839,725712542
129841,2838052121
129844,1318633238
129845,30398215
129855,1804188056
129858,490892410
129865,3577940537
129868,2743656411
129872,2744457590
129876,2514297674
129882,3386079209
129884,1630903799
129885,778237414
129886,4288368085
129887,2966169028
129890,2735919743
129893,2799729787
129908,3264855795
129914,2437115295
129920,1399071255
129926,2972126748
129935,177789104
129941,2976655044
129950,1081489021
129956,2721389174
129959,1246764982
129965,3439727076
129968,3150824454
129974,322365621
129980,94206467
129986,3890107912
129998,4263938168
130001,1791979458
130010,2614460283
130016,2039894896
130019,2448643760
130022,4044675821
130028,1617857792
130034,867458668
130037,3796756063
130040,1548465711
130043,1505302571
130058,1937545578
130061,328930615
130064,4096431928
130067,634597131
130070,429980241
130073,475157589
130076,4226012762
130079,327603098
130088,915920148
130094,2982271814
130103,3961824317
130106,194324018
130109,3824165874
130112,1469805201
130121,2785454369
130124,1102523182
130127,2421068573
130136,3042940307
130142,2416294853
130151,3038035275
130154,1386561348
130163,2507202248
130169,2594461959
130178,1150591062
130181,4043305269
130184,391017274
130199,3746502009
130211,2613113832
130214,2087809511
130217,2911422932
130223,3148124267
130226,1544884836
130232,1787591
130235,3886728392
130244,3153049779
130250,2906925573
130265,540282268
130271,431322818
130277,805129470
130283,3982346367
130295,1709130210
130313,489371671
130319,318750680
130322,1914188677
130328,3814876264
130332,408837402
130346,1023701836
130353,2968756188
130354,3387739633
130363,238627965
130366,3918048882
130375,2836825857
130384,2349302159
130390,1310772743
130396,2892227084
130399,1141303244
130402,2699623117
130405,1197045954
130408,831696160
130411,2247752771
130417,3014772351
130420,2691641796
130423,2778570688
130426,1110187471
130432,505563500
130435,4187212643
130438,2404916865
130444,2782312216
130450,3011323310
130456,1363020197
130462,3653009464
130468,1220990933
130471,126646633
130477,834945877
130480,4137052624
130483,4083468244
130495,2078690889
130501,4160391425
130504,273353486
130507,3249713981
130516,3835934131
130519,214347891
130522,1814117422
130537,2138570908
130543,3297574632
130549,3411573031
130555,2558700107
130561,2393830388
130564,1763668475
130570,2224364690
130573,2171056790
130576,1725313177
130582,987259962
130588,2879534039
130591,3410345866
130597,4245521846
130606,233386564
130612,1374119655
130615,3059148008
130618,3231527178
130627,2519893867
130636,3005448677
130639,1531348005
130642,2524557235
130648,117700702
130651,3009980733
130654,1423518514
130660,2533254330
130669,2631421297
130672,3549619149
130675,874734018
130684,288515916
130687,3234586495
130693,3605497536
130696,827720911
130702,602149797
130705,3293942186
130711,116725035
130717,817704727
130726,3240162471
130729,692449639
130735,2057249291
130738,206895081
130747,4146325059
130759,978838797
130774,1664160270
130780,1973059768
130783,1885875900
130795,4176127777
130798,2384556739
130807,1499924615
130810,2654282242
130813,2613545990
130826,3267149224
130829,718911592
130837,3886922534
130838,264814310
130845,1779531630
130846,3152594781
130847,4106202956
130850,871204297
130855,5706225
130858,1989985299
130859,969649154
130860,2368157288
130861,377178190
130862,1496064095
130863,2295699564
130866,1868831331
130875,804926224
130878,1496442610
130881,3982145425
130884,183186846
130890,3368843798
130896,714036765
130899,3270136797
130902,943538551
130905,3750544248
130908,2840008346
130911,489441273
130914,4204643830
130923,1028138106
130935,1632006361
130938,395158843
130962,1097415554
130965,2799221133
130980,1849938538
130986,2348875361
130989,1684405153
130998,2516066321
131001,1546234963
131004,3147312732
131007,1784780399
131010,2905849066
131013,2831225582
131016,1332777185
131028,1451773585
131031,3806535666
131037,3567986126
131040,1789752766
131046,2297321909
131055,860983065
131061,629003942
131067,322301082
131076,3439662539
131082,2433433960
131085,1991951207
131088,7411333
131091,1620482776
131094,2267486423
131097,1457430756
131100,3744516520
131103,3670173612
131106,1031005603
131109,3575046243
131118,4027049709
131124,2001856703
131127,2796048524
131133,1678300173
131136,2209961474
131139,1809601474
131145,1095957083
131148,932786105
131154,1682177237
131157,3048883430
131160,2791617373
131163,2744524121
131172,3808965674
131175,79279653
131190,3817864995
131193,3866972455
131196,30200616
131199,3920221928
131202,2285319927
131205,1871099128
131217,2607680069
131220,2293300734
131223,2369934330
131224,4099736023
131226,1794363893
131229,2190922805
131248,3029714641
131251,16684978
131252,1336541091
131255,2820177324
131261,3191088147
131267,2289835567
131270,3020934005
131279,3190416062
131282,172143581
131285,3992138194
131297,3449246289
131306,2788824854
131309,1314853590
131312,4197729205
131315,495305146
131321,195663877
131324,3961002506
131327,1038197305
131333,4282459832
131336,418423991
131342,1034586849
131345,3659204846
131351,414944367
131360,1026376168
131363,954200044
131366,3748556259
131372,2017576607
131378,3912995186
131384,3135324702
131390,2026245526
131399,1927291997
131402,2517514588
131405,1908390739
131408,125071025
131417,2237072878
131423,2474335313
131426,1959452254
131444,2469426313
131447,1120521402
131450,2241586751
131453,2154383419
131456,1742260788
131468,2116031556
131474,3604691191
131477,119701700
131483,3313632325
131492,2863730647
131495,1291881944
131504,648923295
131510,805722665
131519,975205346
131534,2556918590
131540,4153971581
131543,4067048825
131546,366722934
131552,1238756309
131561,3091738725
131567,2382367321
131585,3952027044
131603,3703469018
131606,990900693
131609,3547001877
131612,1728161142
131621,2526838470
131622,3653965527
131624,1898839241
131627,2698265850
131635,1413282375
131644,142181948
131645,1194257965
131651,2240703148
131657,3016118416
131660,2685970219
131666,1113295648
131675,46506579
131681,3227854546
131690,3857967957
131693,3758179665
131699,4023763614
131702,352505908
131708,2222491609
131723,276280633
131729,530789110
131732,2882036629
131738,984757368
131747,3250922962
131765,2347182286
131768,4247584044
131780,1132217129
131783,1183771949
131795,3456918704
131798,3100094802
131801,1506406698
131807,1870777110
131810,2832458131
131816,1251003800
131819,2734016600
131825,631490058
131834,11714692
131837,3511384247
131840,1867327687
131843,1790936771
131846,2366506188
131849,1701511436
131852,3506458735
131855,917623392
131858,1081739138
131867,383103459
131870,715547833
131900,3671102673
131903,3743562453
131909,3505831194
131921,2499819465
131927,2739408373
131930,1679435632
