Datasets,CBF,CBFTYPE,AGE
PNC,65.596684,BASIL,9.75
PNC,67.572519,BASIL,10.91666667
PNC,82.165005,BASIL,18.08333333
PNC,49.980759,BASIL,14.08333333
PNC,50.511858,BASIL,12.16666667
PNC,61.769474,BASIL,13.58333333
PNC,89.519062,BASIL,10
PNC,74.232288,BASIL,13.08333333
PNC,95.409428,BASIL,21.25
PNC,66.523066,BASIL,16.5
PNC,66.227877,BASIL,16.41666667
PNC,85.015496,BASIL,8.75
PNC,76.943799,BASIL,11.58333333
PNC,48.333577,BASIL,18.41666667
PNC,106.688573,BASIL,8.25
PNC,61.691205,BASIL,18.25
PNC,43.384054,BASIL,19.08333333
PNC,58.113383,BASIL,11.25
PNC,88.263263,BASIL,8.916666667
PNC,76.693059,BASIL,13
PNC,48.826048,BASIL,16.16666667
PNC,88.089775,BASIL,9.5
PNC,63.265402,BASIL,17.75
PNC,99.201436,BASIL,9.916666667
PNC,75.370267,BASIL,9.916666667
PNC,78.235805,BASIL,9.25
PNC,79.649967,BASIL,12.83333333
PNC,72.295299,BASIL,17
PNC,99.936873,BASIL,10.5
PNC,60.139892,BASIL,15.41666667
PNC,74.248456,BASIL,16.08333333
PNC,69.918201,BASIL,19.5
PNC,63.018028,BASIL,11.5
PNC,67.639799,BASIL,13.08333333
PNC,60.770447,BASIL,15.5
PNC,76.162496,BASIL,15.16666667
PNC,52.850879,BASIL,18.25
PNC,75.026665,BASIL,10.25
PNC,77.922873,BASIL,20.08333333
PNC,44.697572,BASIL,17.08333333
PNC,71.364193,BASIL,11.83333333
PNC,66.729794,BASIL,15.83333333
PNC,67.237822,BASIL,16.5
PNC,71.932348,BASIL,16.75
PNC,59.822169,BASIL,14.83333333
PNC,79.7065,BASIL,11.58333333
PNC,82.551989,BASIL,10.41666667
PNC,82.692728,BASIL,10.25
PNC,65.721671,BASIL,15
PNC,57.887791,BASIL,15.08333333
PNC,62.415211,BASIL,15
PNC,89.630797,BASIL,11.08333333
PNC,68.7787,BASIL,18.08333333
PNC,60.261282,BASIL,18.16666667
PNC,63.28182,BASIL,15.41666667
PNC,68.264211,BASIL,17.33333333
PNC,59.850428,BASIL,15.58333333
PNC,53.430415,BASIL,20.08333333
PNC,51.952202,BASIL,12.41666667
PNC,94.856429,BASIL,10
PNC,74.419002,BASIL,12.16666667
PNC,85.649844,BASIL,20.58333333
PNC,71.352918,BASIL,13.41666667
PNC,75.774352,BASIL,9.25
PNC,56.556098,BASIL,15.41666667
PNC,80.792501,BASIL,17.16666667
PNC,73.437375,BASIL,10.83333333
PNC,75.130246,BASIL,15.5
PNC,91.858446,BASIL,8.416666667
PNC,76.055422,BASIL,13.41666667
PNC,60.271806,BASIL,9.25
PNC,61.698101,BASIL,17.66666667
PNC,61.387414,BASIL,17.08333333
PNC,57.479216,BASIL,14.5
PNC,73.820285,BASIL,13.25
PNC,48.524989,BASIL,15.33333333
PNC,81.923131,BASIL,10.08333333
PNC,61.103491,BASIL,19.5
PNC,56.540932,BASIL,13.83333333
PNC,54.070153,BASIL,18.41666667
PNC,60.336176,BASIL,14.5
PNC,54.439248,BASIL,19.41666667
PNC,64.2842,BASIL,18.58333333
PNC,60.783644,BASIL,19.58333333
PNC,52.157389,BASIL,16.91666667
PNC,107.672187,BASIL,10.58333333
PNC,55.857796,BASIL,21.75
PNC,71.207192,BASIL,13.58333333
PNC,51.340546,BASIL,20.16666667
PNC,68.344612,BASIL,14.41666667
PNC,78.794612,BASIL,13.08333333
PNC,59.94456,BASIL,13.75
PNC,61.946558,BASIL,13.33333333
PNC,59.283809,BASIL,16.16666667
PNC,62.620896,BASIL,12.25
PNC,69.282069,BASIL,12.83333333
PNC,50.116154,BASIL,21.08333333
PNC,59.50035,BASIL,18.41666667
PNC,42.201988,BASIL,15.58333333
PNC,78.340873,BASIL,11.5
PNC,59.915499,BASIL,16.41666667
PNC,59.23609,BASIL,20.58333333
PNC,57.868354,BASIL,20.08333333
PNC,60.847335,BASIL,16.5
PNC,77.364088,BASIL,8.25
PNC,58.591244,BASIL,13.5
PNC,65.858605,BASIL,14.91666667
PNC,54.832448,BASIL,14.25
PNC,66.657673,BASIL,22.91666667
PNC,70.561932,BASIL,8.5
PNC,77.965691,BASIL,15.33333333
PNC,76.440324,BASIL,8.916666667
PNC,55.155643,BASIL,18.33333333
PNC,73.363159,BASIL,14.25
PNC,65.781905,BASIL,12
PNC,71.100982,BASIL,11.83333333
PNC,81.363406,BASIL,12.41666667
PNC,86.26405,BASIL,9.666666667
PNC,77.071818,BASIL,13
PNC,75.634564,BASIL,11.08333333
PNC,76.31929,BASIL,14.33333333
PNC,57.460074,BASIL,19.25
PNC,74.836678,BASIL,8.833333333
PNC,100.083774,BASIL,8.333333333
PNC,64.853943,BASIL,19.16666667
PNC,70.920457,BASIL,10.58333333
PNC,70.106658,BASIL,13.41666667
PNC,104.829077,BASIL,9.916666667
PNC,94.226368,BASIL,12.16666667
PNC,62.655956,BASIL,15.91666667
PNC,59.629814,BASIL,12.16666667
PNC,60.604372,BASIL,16.41666667
PNC,70.472353,BASIL,15.91666667
PNC,80.215363,BASIL,11
PNC,52.865201,BASIL,19.91666667
PNC,88.247824,BASIL,10.58333333
PNC,50.730789,BASIL,21.25
PNC,75.979804,BASIL,17.75
PNC,56.834187,BASIL,18.16666667
PNC,92.030137,BASIL,10.16666667
PNC,76.333294,BASIL,16.83333333
PNC,57.268923,BASIL,18.83333333
PNC,52.408724,BASIL,17.08333333
PNC,68.058671,BASIL,13.58333333
PNC,66.724629,BASIL,19.08333333
PNC,69.083642,BASIL,17.16666667
PNC,49.744659,BASIL,18
PNC,62.833534,BASIL,14.25
PNC,57.458768,BASIL,12.08333333
PNC,65.375946,BASIL,17.83333333
PNC,59.515985,BASIL,17.58333333
PNC,96.023514,BASIL,8.916666667
PNC,73.69771,BASIL,9.75
PNC,54.355031,BASIL,18.25
PNC,83.756527,BASIL,9.25
PNC,50.185955,BASIL,20.66666667
PNC,63.792788,BASIL,14.5
PNC,56.330775,BASIL,16.83333333
PNC,39.838994,BASIL,18.16666667
PNC,68.055265,BASIL,16.5
PNC,86.346449,BASIL,11.58333333
PNC,52.811859,BASIL,19.58333333
PNC,53.21893,BASIL,19.25
PNC,79.155381,BASIL,10.25
PNC,88.577772,BASIL,10.08333333
PNC,75.078318,BASIL,12.33333333
PNC,72.94657,BASIL,17.75
PNC,78.857153,BASIL,15.58333333
PNC,81.007261,BASIL,9.416666667
PNC,61.356131,BASIL,16.58333333
PNC,75.272092,BASIL,9.416666667
PNC,81.716899,BASIL,9.833333333
PNC,88.896399,BASIL,8.25
PNC,106.297068,BASIL,8.75
PNC,75.712282,BASIL,15.5
PNC,53.394713,BASIL,17.58333333
PNC,77.071409,BASIL,10
PNC,66.864368,BASIL,21.16666667
PNC,87.839537,BASIL,13.16666667
PNC,44.268654,BASIL,16.83333333
PNC,54.287543,BASIL,14.08333333
PNC,59.779582,BASIL,18.83333333
PNC,62.62613,BASIL,18
PNC,81.788928,BASIL,11.5
PNC,40.091523,BASIL,20.66666667
PNC,38.263997,BASIL,16
PNC,52.328819,BASIL,16.08333333
PNC,73.610539,BASIL,19.41666667
PNC,58.734658,BASIL,15.66666667
PNC,86.314181,BASIL,11.41666667
PNC,81.381891,BASIL,9.25
PNC,58.547885,BASIL,17
PNC,79.187837,BASIL,20.66666667
PNC,47.268557,BASIL,15.75
PNC,86.163664,BASIL,10.75
PNC,74.774047,BASIL,12.75
PNC,69.819066,BASIL,14.91666667
PNC,62.07126,BASIL,17.08333333
PNC,82.520523,BASIL,10.5
PNC,51.7151,BASIL,17
PNC,78.623892,BASIL,10.33333333
PNC,79.004547,BASIL,17.83333333
PNC,98.042735,BASIL,10.91666667
PNC,67.892855,BASIL,10.83333333
PNC,45.065783,BASIL,21.25
PNC,75.626764,BASIL,12.08333333
PNC,72.231355,BASIL,17.58333333
PNC,58.571616,BASIL,14.25
PNC,72.196497,BASIL,14.08333333
PNC,60.31047,BASIL,21.75
PNC,56.918037,BASIL,17.16666667
PNC,81.464337,BASIL,10.91666667
PNC,109.689408,BASIL,9
PNC,64.925764,BASIL,16.08333333
PNC,94.342938,BASIL,9.583333333
PNC,43.459201,BASIL,19.08333333
PNC,67.51269,BASIL,12
PNC,65.136451,BASIL,16.25
PNC,65.296855,BASIL,11.91666667
PNC,63.251308,BASIL,10.41666667
PNC,101.573765,BASIL,9.166666667
PNC,51.98453,BASIL,21.33333333
PNC,85.110295,BASIL,8.666666667
PNC,59.234967,BASIL,20.16666667
PNC,51.312406,BASIL,17.91666667
PNC,47.194068,BASIL,19.33333333
PNC,75.700545,BASIL,8.583333333
PNC,67.505222,BASIL,10.33333333
PNC,73.996637,BASIL,10.91666667
PNC,56.388049,BASIL,17.25
PNC,37.21636,BASIL,18.91666667
PNC,73.961467,BASIL,18.75
PNC,70.916135,BASIL,10.41666667
PNC,46.618609,BASIL,17.91666667
PNC,52.163601,BASIL,20.91666667
PNC,77.76281,BASIL,10.33333333
PNC,75.345438,BASIL,15.75
PNC,80.491772,BASIL,9.083333333
PNC,95.242575,BASIL,8.166666667
PNC,70.012684,BASIL,12
PNC,64.878711,BASIL,14
PNC,44.898573,BASIL,14.33333333
PNC,75.972828,BASIL,14.83333333
PNC,65.821626,BASIL,16.83333333
PNC,57.336998,BASIL,13.5
PNC,60.879392,BASIL,16.58333333
PNC,69.983202,BASIL,13.08333333
PNC,72.470964,BASIL,18.91666667
PNC,69.580459,BASIL,13.83333333
PNC,87.209098,BASIL,19.66666667
PNC,95.164543,BASIL,8.666666667
PNC,85.882911,BASIL,9.75
PNC,76.888807,BASIL,14.5
PNC,74.522924,BASIL,13.41666667
PNC,68.330706,BASIL,14.5
PNC,58.736861,BASIL,18.41666667
PNC,51.762098,BASIL,15.5
PNC,49.478307,BASIL,17.33333333
PNC,70.46875,BASIL,15.08333333
PNC,52.460395,BASIL,17.75
PNC,68.697205,BASIL,20.91666667
PNC,57.428735,BASIL,13.08333333
PNC,48.975899,BASIL,16.25
PNC,68.694812,BASIL,18.16666667
PNC,68.718251,BASIL,11.08333333
PNC,59.341226,BASIL,18.5
PNC,79.050488,BASIL,11
PNC,70.925977,BASIL,14.66666667
PNC,65.799911,BASIL,17.33333333
PNC,55.107465,BASIL,19
PNC,66.179882,BASIL,15
PNC,82.207645,BASIL,9.333333333
PNC,60.39408,BASIL,18
PNC,78.129962,BASIL,9.333333333
PNC,57.227222,BASIL,12.58333333
PNC,75.15216,BASIL,13.75
PNC,51.495975,BASIL,14.16666667
PNC,60.200543,BASIL,18.58333333
PNC,64.588027,BASIL,17.5
PNC,95.20739,BASIL,8.5
PNC,72.146468,BASIL,12.25
PNC,78.979984,BASIL,14.33333333
PNC,57.678524,BASIL,14.08333333
PNC,84.524118,BASIL,9.416666667
PNC,59.40107,BASIL,19.08333333
PNC,62.950912,BASIL,20
PNC,61.230608,BASIL,16.58333333
PNC,81.832559,BASIL,12
PNC,46.301767,BASIL,13.41666667
PNC,56.692135,BASIL,15.75
PNC,52.488351,BASIL,21.25
PNC,94.184208,BASIL,10.83333333
PNC,81.897415,BASIL,10.16666667
PNC,60.959594,BASIL,17.33333333
PNC,70.841177,BASIL,21.16666667
PNC,45.395128,BASIL,17.58333333
PNC,50.004698,BASIL,19.66666667
PNC,41.843989,BASIL,20.83333333
PNC,62.211755,BASIL,15.16666667
PNC,100.799066,BASIL,8.666666667
PNC,76.75453,BASIL,16.58333333
PNC,62.259269,BASIL,17.83333333
PNC,94.9975,BASIL,13.83333333
PNC,55.401196,BASIL,15.91666667
PNC,71.206694,BASIL,13.08333333
PNC,51.112924,BASIL,19.83333333
PNC,65.603753,BASIL,14.25
PNC,100.418572,BASIL,12.5
PNC,69.975265,BASIL,15.58333333
PNC,58.870928,BASIL,14
PNC,67.329962,BASIL,16.58333333
PNC,55.462488,BASIL,19.08333333
PNC,85.473304,BASIL,12.83333333
PNC,57.901803,BASIL,14.75
PNC,70.792499,BASIL,16.41666667
PNC,53.194995,BASIL,16.08333333
PNC,67.574308,BASIL,17.08333333
PNC,45.569954,BASIL,21.75
PNC,60.294629,BASIL,18.66666667
PNC,70.609176,BASIL,18.16666667
PNC,70.234224,BASIL,14.91666667
PNC,74.294819,BASIL,13.16666667
PNC,65.96075,BASIL,10.08333333
PNC,65.243184,BASIL,19.41666667
PNC,65.054528,BASIL,15.16666667
PNC,77.661307,BASIL,13.16666667
PNC,76.804294,BASIL,15.25
PNC,40.352013,BASIL,19.75
PNC,69.332603,BASIL,16.16666667
PNC,71.163954,BASIL,16.33333333
PNC,60.410453,BASIL,17.75
PNC,73.595366,BASIL,21.66666667
PNC,49.843536,BASIL,15.58333333
PNC,73.326742,BASIL,16.08333333
PNC,68.485801,BASIL,18.66666667
PNC,85.798893,BASIL,18.83333333
PNC,50.051475,BASIL,20.33333333
PNC,64.335641,BASIL,19
PNC,53.123416,BASIL,21.58333333
PNC,75.827292,BASIL,9.416666667
PNC,43.597852,BASIL,20.08333333
PNC,62.476758,BASIL,13.75
PNC,88.413308,BASIL,8.833333333
PNC,84.746575,BASIL,10.58333333
PNC,72.123214,BASIL,11.58333333
PNC,65.212036,BASIL,14.83333333
PNC,56.890953,BASIL,14.83333333
PNC,62.924585,BASIL,21.66666667
PNC,78.046737,BASIL,17.33333333
PNC,59.456511,BASIL,13.66666667
PNC,66.949951,BASIL,12.16666667
PNC,55.349051,BASIL,15.16666667
PNC,71.190824,BASIL,13
PNC,59.297728,BASIL,19.08333333
PNC,77.847396,BASIL,11.91666667
PNC,53.032038,BASIL,12.41666667
PNC,70.977739,BASIL,14.41666667
PNC,47.143599,BASIL,18.08333333
PNC,71.305496,BASIL,16.91666667
PNC,73.817433,BASIL,19.25
PNC,95.209679,BASIL,8.916666667
PNC,88.882994,BASIL,17.83333333
PNC,60.36129,BASIL,15.5
PNC,70.686232,BASIL,13.5
PNC,64.978217,BASIL,10.91666667
PNC,79.59634,BASIL,10.41666667
PNC,64.700776,BASIL,16.08333333
PNC,81.744194,BASIL,18.08333333
PNC,67.782305,BASIL,15
PNC,39.427247,BASIL,19.25
PNC,82.38306,BASIL,9.5
PNC,92.87089,BASIL,9.833333333
PNC,59.486007,BASIL,20.25
PNC,75.11361,BASIL,19
PNC,70.841887,BASIL,10.58333333
PNC,40.766233,BASIL,14.25
PNC,77.937628,BASIL,9
PNC,57.156499,BASIL,19.66666667
PNC,76.474261,BASIL,19.08333333
PNC,60.604339,BASIL,17.16666667
PNC,63.026238,BASIL,21.25
PNC,69.700772,BASIL,20.5
PNC,70.153063,BASIL,15.66666667
PNC,81.147114,BASIL,11.91666667
PNC,62.039258,BASIL,13.08333333
PNC,87.155631,BASIL,13.16666667
PNC,66.899676,BASIL,11.66666667
PNC,62.861419,BASIL,14.75
PNC,66.643246,BASIL,12.91666667
PNC,57.750248,BASIL,15.75
PNC,49.255176,BASIL,20.16666667
PNC,49.816903,BASIL,18.91666667
PNC,46.164747,BASIL,19.5
PNC,76.883546,BASIL,17.16666667
PNC,51.244711,BASIL,13.33333333
PNC,101.24308,BASIL,9.666666667
PNC,62.76976,BASIL,12
PNC,64.957081,BASIL,12.75
PNC,67.459708,BASIL,14.5
PNC,76.97781,BASIL,14.33333333
PNC,67.695872,BASIL,21.58333333
PNC,70.311426,BASIL,13.66666667
PNC,65.68681,BASIL,17.41666667
PNC,78.869331,BASIL,9.5
PNC,58.188528,BASIL,15.75
PNC,62.946208,BASIL,16.08333333
PNC,81.190428,BASIL,17.66666667
PNC,68.218133,BASIL,16.66666667
PNC,48.048326,BASIL,15.91666667
PNC,53.549664,BASIL,15.58333333
PNC,63.815204,BASIL,14.83333333
PNC,60.659785,BASIL,17.25
PNC,63.878594,BASIL,16.58333333
PNC,80.59927,BASIL,19.08333333
PNC,66.598044,BASIL,19.5
PNC,81.842314,BASIL,10.41666667
PNC,74.42315,BASIL,13.91666667
PNC,51.066194,BASIL,18.83333333
PNC,73.70133,BASIL,14.16666667
PNC,73.300888,BASIL,14.08333333
PNC,57.473118,BASIL,13.5
PNC,92.804993,BASIL,9.25
PNC,37.125549,BASIL,19.66666667
PNC,69.703878,BASIL,16.25
PNC,67.29473,BASIL,14.91666667
PNC,83.416375,BASIL,11
PNC,56.513541,BASIL,18.5
PNC,74.225152,BASIL,15.33333333
PNC,60.191307,BASIL,20.58333333
PNC,48.968072,BASIL,17.66666667
PNC,53.193489,BASIL,17.66666667
PNC,66.475221,BASIL,15.25
PNC,71.616211,BASIL,11.41666667
PNC,65.033081,BASIL,15.5
PNC,73.957571,BASIL,11.91666667
PNC,48.151166,BASIL,16.16666667
PNC,56.420273,BASIL,15.25
PNC,55.356831,BASIL,20.25
PNC,70.341489,BASIL,14
PNC,70.21558,BASIL,16.58333333
PNC,80.786831,BASIL,10.16666667
PNC,76.745374,BASIL,14.75
PNC,60.410462,BASIL,18.5
PNC,65.538417,BASIL,13.75
PNC,70.062123,BASIL,13.58333333
PNC,63.71372,BASIL,18.91666667
PNC,46.992835,BASIL,18.16666667
PNC,68.774395,BASIL,16.66666667
PNC,48.561345,BASIL,14.33333333
PNC,41.362024,BASIL,17.5
PNC,73.37554,BASIL,10.58333333
PNC,61.375976,BASIL,17.41666667
PNC,59.049373,BASIL,15.16666667
PNC,91.066431,BASIL,16.25
PNC,62.037264,BASIL,16.33333333
PNC,50.995257,BASIL,19.5
PNC,60.038538,BASIL,17.83333333
PNC,70.596497,BASIL,13.08333333
PNC,52.202855,BASIL,17.25
PNC,64.068353,BASIL,15.5
PNC,44.582981,BASIL,19
PNC,50.863757,BASIL,13.66666667
PNC,74.445346,BASIL,8.75
PNC,67.099511,BASIL,11.25
PNC,70.997709,BASIL,15.66666667
PNC,76.016292,BASIL,11.16666667
PNC,49.474026,BASIL,19.75
PNC,51.265476,BASIL,12.66666667
PNC,71.41815,BASIL,15.16666667
PNC,56.868469,BASIL,18.75
PNC,53.103802,BASIL,14.91666667
PNC,85.582701,BASIL,9.25
PNC,73.118829,BASIL,10.58333333
PNC,61.538197,BASIL,19.08333333
PNC,89.522271,BASIL,9.833333333
PNC,68.520226,BASIL,14.58333333
PNC,58.479363,BASIL,21.41666667
PNC,63.825853,BASIL,10.41666667
PNC,75.73709,BASIL,16.25
PNC,80.823522,BASIL,17.33333333
PNC,64.601026,BASIL,16.5
PNC,57.714437,BASIL,15.91666667
PNC,48.938541,BASIL,17.25
PNC,44.638486,BASIL,17.08333333
PNC,75.11658,BASIL,17
PNC,66.253018,BASIL,12
PNC,71.658743,BASIL,13.91666667
PNC,51.740441,BASIL,20.33333333
PNC,60.794567,BASIL,10
PNC,62.946872,BASIL,17.5
PNC,80.440375,BASIL,10.33333333
PNC,76.807191,BASIL,13.66666667
PNC,96.163454,BASIL,10
PNC,58.280991,BASIL,16.33333333
PNC,66.967019,BASIL,19.08333333
PNC,46.416756,BASIL,15.83333333
PNC,63.156807,BASIL,16.83333333
PNC,60.315321,BASIL,12.91666667
PNC,68.088472,BASIL,14.41666667
PNC,66.112079,BASIL,18.5
PNC,79.41253,BASIL,10.5
PNC,77.812645,BASIL,13.58333333
PNC,55.771212,BASIL,14.75
PNC,66.520685,BASIL,17.66666667
PNC,67.112876,BASIL,18.08333333
PNC,45.162055,BASIL,18.41666667
PNC,89.875328,BASIL,10.83333333
PNC,59.650194,BASIL,16.5
PNC,63.390354,BASIL,14
PNC,46.542784,BASIL,20.41666667
PNC,76.833187,BASIL,9.75
PNC,66.188728,BASIL,18.25
PNC,74.100902,BASIL,9.916666667
PNC,77.312186,BASIL,12.66666667
PNC,60.472554,BASIL,19
PNC,77.692154,BASIL,11.66666667
PNC,69.760346,BASIL,16
PNC,66.725046,BASIL,14.33333333
PNC,102.404882,BASIL,9.916666667
PNC,87.610311,BASIL,15
PNC,59.669725,BASIL,18.83333333
PNC,66.227083,BASIL,18
PNC,33.368133,BASIL,19.08333333
PNC,65.778822,BASIL,12.91666667
PNC,57.987782,BASIL,19.75
PNC,61.150375,BASIL,14.41666667
PNC,67.892029,BASIL,20
PNC,58.724795,BASIL,18.41666667
PNC,52.148814,BASIL,19.66666667
PNC,71.838523,BASIL,8.833333333
PNC,37.146975,BASIL,15.83333333
PNC,90.297502,BASIL,10.33333333
PNC,57.048364,BASIL,17.25
PNC,68.945681,BASIL,14.75
PNC,57.683373,BASIL,11.58333333
PNC,66.391391,BASIL,21.91666667
PNC,89.364589,BASIL,9.666666667
PNC,50.629288,BASIL,18.25
PNC,67.709297,BASIL,13.75
PNC,54.220676,BASIL,20.25
PNC,86.835766,BASIL,9
PNC,55.839232,BASIL,21.5
PNC,49.898765,BASIL,16.66666667
PNC,42.579162,BASIL,21
PNC,98.720618,BASIL,11.08333333
PNC,78.368403,BASIL,12.41666667
PNC,87.222796,BASIL,9.666666667
PNC,69.600786,BASIL,11.16666667
PNC,83.736518,BASIL,15.33333333
PNC,72.086345,BASIL,18.5
PNC,49.998786,BASIL,17
PNC,60.554732,BASIL,17.66666667
PNC,53.52023,BASIL,17.41666667
PNC,88.45157,BASIL,11.41666667
PNC,50.458915,BASIL,16.75
PNC,55.19008,BASIL,18.91666667
PNC,63.150568,BASIL,20.5
PNC,72.283336,BASIL,11.33333333
PNC,66.299208,BASIL,19.33333333
PNC,75.373636,BASIL,8.75
PNC,48.716499,BASIL,16.66666667
PNC,63.897324,BASIL,16.5
PNC,54.839898,BASIL,15.5
PNC,87.31841,BASIL,11.41666667
PNC,97.317781,BASIL,10.08333333
PNC,59.077485,BASIL,20
PNC,87.143981,BASIL,9.416666667
PNC,70.422743,BASIL,13.41666667
PNC,63.712784,BASIL,13.41666667
PNC,74.62587,BASIL,16.25
PNC,48.411972,BASIL,17.91666667
PNC,62.744316,BASIL,15.83333333
PNC,89.147577,BASIL,11.58333333
PNC,63.297772,BASIL,15.91666667
PNC,87.167896,BASIL,9.25
PNC,37.782191,BASIL,11.91666667
PNC,80.731805,BASIL,13.91666667
PNC,75.36712,BASIL,17.25
PNC,54.070666,BASIL,17.08333333
PNC,54.879905,BASIL,13.83333333
PNC,72.41288,BASIL,9.916666667
PNC,52.584018,BASIL,22.5
PNC,65.416912,BASIL,11.75
PNC,53.343059,BASIL,17.33333333
PNC,70.565455,BASIL,16.75
PNC,52.808673,BASIL,18.58333333
PNC,96.604381,BASIL,9.5
PNC,53.924902,BASIL,14.91666667
PNC,75.859507,BASIL,16.25
PNC,41.54696,BASIL,17.83333333
PNC,56.646918,BASIL,19
PNC,73.111813,BASIL,14.5
PNC,91.645278,BASIL,9.75
PNC,72.16229,BASIL,18.08333333
PNC,46.497394,BASIL,16.33333333
PNC,58.496607,BASIL,13.16666667
PNC,75.157455,BASIL,11.25
PNC,56.757181,BASIL,8.166666667
PNC,62.344997,BASIL,13.83333333
PNC,55.604676,BASIL,17.5
PNC,69.555267,BASIL,16.41666667
PNC,61.026973,BASIL,13.33333333
PNC,50.350174,BASIL,16
PNC,63.290416,BASIL,19.75
PNC,69.279281,BASIL,13.91666667
PNC,49.121795,BASIL,18.5
PNC,51.889447,BASIL,13.41666667
PNC,68.404351,BASIL,14
PNC,78.17093,BASIL,13.75
PNC,82.257694,BASIL,8.583333333
PNC,62.636928,BASIL,12.83333333
PNC,65.35643,BASIL,14.91666667
PNC,48.069561,BASIL,20.16666667
PNC,58.16491,BASIL,15.33333333
PNC,50.205617,BASIL,21.41666667
PNC,76.390813,BASIL,10.25
PNC,62.089922,BASIL,17.16666667
PNC,59.816607,BASIL,17.33333333
PNC,57.366089,BASIL,18.33333333
PNC,68.047169,BASIL,14.16666667
PNC,56.612693,BASIL,15.16666667
PNC,75.167833,BASIL,12.75
PNC,72.827102,BASIL,18
PNC,74.392081,BASIL,20.83333333
PNC,62.838801,BASIL,14
PNC,65.129179,BASIL,14.66666667
PNC,67.137467,BASIL,13
PNC,59.314967,BASIL,18.58333333
PNC,89.493234,BASIL,14.75
PNC,86.747741,BASIL,20
PNC,47.782354,BASIL,14.33333333
PNC,76.521674,BASIL,13.16666667
PNC,76.330247,BASIL,13.75
PNC,57.902083,BASIL,17.5
PNC,88.4431,BASIL,8.833333333
PNC,48.63471,BASIL,19.66666667
PNC,58.029635,BASIL,18.16666667
PNC,76.931734,BASIL,13.91666667
PNC,71.155363,BASIL,11.83333333
PNC,86.692932,BASIL,10.58333333
PNC,58.793173,BASIL,16.91666667
PNC,49.813633,BASIL,18
PNC,75.844684,BASIL,8.916666667
PNC,94.915785,BASIL,9.166666667
PNC,66.836056,BASIL,18
PNC,51.081463,BASIL,17.58333333
PNC,68.195172,BASIL,19
PNC,91.770864,BASIL,10.16666667
PNC,64.471285,BASIL,17.91666667
PNC,81.510586,BASIL,10.91666667
PNC,82.66659,BASIL,14.25
PNC,67.185724,BASIL,18.5
PNC,53.825216,BASIL,18
PNC,56.879735,BASIL,19.83333333
PNC,55.93264,BASIL,14
PNC,67.648417,BASIL,20.75
PNC,60.417562,BASIL,16.66666667
PNC,48.462557,BASIL,19.16666667
PNC,55.051291,BASIL,16.16666667
PNC,91.290329,BASIL,11.58333333
PNC,49.535274,BASIL,17.83333333
PNC,68.916213,BASIL,12.58333333
PNC,65.995053,BASIL,12.58333333
PNC,75.592234,BASIL,13.83333333
PNC,75.739803,BASIL,14.41666667
PNC,81.989642,BASIL,12.33333333
PNC,92.332728,BASIL,9.083333333
PNC,83.035795,BASIL,10.41666667
PNC,93.927598,BASIL,10.75
PNC,55.69617,BASIL,17.66666667
PNC,58.254766,BASIL,15.58333333
PNC,83.331787,BASIL,20.5
PNC,73.46807,BASIL,13.91666667
PNC,37.98589,BASIL,18.16666667
PNC,55.548613,BASIL,16.66666667
PNC,39.509251,BASIL,18.33333333
PNC,65.812655,BASIL,14.16666667
PNC,54.431637,BASIL,17
PNC,72.691447,BASIL,8.583333333
PNC,63.637665,BASIL,13.75
PNC,55.004721,BASIL,15.91666667
PNC,53.010435,BASIL,20.16666667
PNC,98.003721,BASIL,10.75
PNC,38.452006,BASIL,19.83333333
PNC,60.050338,BASIL,18.5
PNC,46.177108,BASIL,18.91666667
PNC,73.476488,BASIL,10.91666667
PNC,52.412727,BASIL,12.33333333
PNC,68.813862,BASIL,19.91666667
PNC,73.366384,BASIL,12.75
PNC,63.565722,BASIL,16.16666667
PNC,104.282894,BASIL,9.5
PNC,85.053032,BASIL,11.08333333
PNC,60.117596,BASIL,12.33333333
PNC,73.919361,BASIL,14.25
PNC,63.124919,BASIL,14.91666667
PNC,66.809453,BASIL,13.33333333
PNC,52.558963,BASIL,16.41666667
PNC,77.960902,BASIL,9.083333333
PNC,43.497224,BASIL,18.41666667
PNC,67.652147,BASIL,15.16666667
PNC,74.221836,BASIL,13.16666667
PNC,59.145672,BASIL,11.16666667
PNC,84.191504,BASIL,11.58333333
PNC,69.271739,BASIL,15.16666667
PNC,59.092856,BASIL,18.66666667
PNC,49.899436,BASIL,15.41666667
PNC,59.556584,BASIL,17.16666667
PNC,71.050268,BASIL,10.41666667
PNC,59.25219,BASIL,16
PNC,57.14685,BASIL,16.08333333
PNC,74.60441,BASIL,9.083333333
PNC,76.958263,BASIL,12.08333333
PNC,51.953521,BASIL,22.58333333
PNC,77.987821,BASIL,10.66666667
PNC,57.461263,BASIL,19.41666667
PNC,69.253718,BASIL,15.25
PNC,46.919948,BASIL,18.58333333
PNC,86.557259,BASIL,8.583333333
PNC,63.116776,BASIL,18
PNC,63.224461,BASIL,14.5
PNC,61.519219,BASIL,14.16666667
PNC,61.078461,BASIL,14.83333333
PNC,55.296086,BASIL,15.75
PNC,52.923252,BASIL,19.66666667
PNC,93.333936,BASIL,17.91666667
PNC,46.55068,BASIL,17.83333333
PNC,56.864306,BASIL,9.083333333
PNC,58.175029,BASIL,18.41666667
