Datasets,CBFTYPE,QEI,FD
NKI,SCRUB,0.682929132,0.138165076
NKI,SCRUB,0.677922638,0.232032556
NKI,SCRUB,0.580730132,0.124073352
NKI,SCRUB,0.574012189,0.192797369
NKI,SCRUB,0.456972389,0.079682904
NKI,SCRUB,0.378490251,0.587864213
NKI,SCRUB,0.378490251,0.587864213
NKI,SCRUB,0.496648591,0.580895263
NKI,SCRUB,0.605218755,0.534759899
NKI,SCRUB,0.719057435,0.611647447
NKI,SCRUB,0.733834616,0.110568538
NKI,SCRUB,0.609183039,0.288110674
NKI,SCRUB,0.697027297,0.140878127
NKI,SCRUB,0.64408644,0.208778376
NKI,SCRUB,0.693907517,0.382237894
NKI,SCRUB,0.606055769,0.143790859
NKI,SCRUB,0.53826067,0.385264249
NKI,SCRUB,0.665982936,0.058270201
NKI,SCRUB,0.726800877,0.374301687
NKI,SCRUB,0.650660327,0.708200829
NKI,SCRUB,0.657491326,0.719538658
NKI,SCRUB,0.428562995,0.216229224
NKI,SCRUB,0.665767339,0.084351106
NKI,SCRUB,0.442247934,0.064507473
NKI,SCRUB,0.561505633,0.07117072
NKI,SCRUB,0.582136438,0.151514012
NKI,SCRUB,0.64357213,0.183316562
NKI,SCRUB,0.693199671,0.096494635
NKI,SCRUB,0.670125228,0.176350234
NKI,SCRUB,0.712057537,0.146060948
NKI,SCRUB,0.637914932,0.171157503
NKI,SCRUB,0.562552951,0.411874203
NKI,SCRUB,0.507102167,0.099743439
NKI,SCRUB,0.678850655,0.083554195
NKI,SCRUB,0.484513835,0.459991479
NKI,SCRUB,0.343802504,0.838770857
NKI,SCRUB,0.703224485,0.733786582
NKI,SCRUB,0.408713299,0.248743263
NKI,SCRUB,0.274985976,0.181892867
NKI,SCRUB,0.278309181,0.066866581
NKI,SCRUB,0.601982617,0.242016347
NKI,SCRUB,0.465227255,0.32363765
NKI,SCRUB,0.737650071,0.130822142
NKI,SCRUB,0.774385779,0.155088413
NKI,SCRUB,0.732057121,0.090277108
NKI,SCRUB,0.742526125,0.10292141
NKI,SCRUB,0.580395851,0.116034064
NKI,SCRUB,0.587327809,0.071510086
NKI,SCRUB,0.452548563,0.803217634
NKI,SCRUB,0.62582498,0.271592032
NKI,SCRUB,0.478768489,0.122604216
NKI,SCRUB,0.592037904,0.079534646
NKI,SCRUB,0.658282792,0.057179273
NKI,SCRUB,0.507117966,0.170709765
NKI,SCRUB,0.716983034,0.073297074
NKI,SCRUB,0.524677896,0.130824448
NKI,SCRUB,0.677794863,0.193982842
NKI,SCRUB,0.59499838,0.473658677
NKI,SCRUB,0.557029651,0.114447791
NKI,SCRUB,0.791790774,0.096816555
NKI,SCRUB,0.703143731,0.10491229
NKI,SCRUB,0.596049898,0.085240739
NKI,SCRUB,0.706797489,0.427598065
NKI,SCRUB,0.678584774,0.07186526
NKI,SCRUB,0.593212351,0.068481862
NKI,SCRUB,0.562114386,0.832461569
NKI,SCRUB,0.667960287,0.487290486
NKI,SCRUB,0.689447498,0.174015932
NKI,SCRUB,0.571613683,0.222995759
NKI,SCRUB,0.679907659,0.201968489
NKI,SCRUB,0.773093752,0.253717408
NKI,SCRUB,0.530322399,0.31895307
NKI,SCRUB,0.341347559,0.295886803
NKI,SCRUB,0.40617532,0.131396999
NKI,SCRUB,0.374111372,0.133942289
NKI,SCRUB,0.462197222,0.239672684
NKI,SCRUB,0.573236012,0.177186681
NKI,SCRUB,0.637101682,0.113755828
NKI,SCRUB,0.446719563,0.147704896
NKI,SCRUB,0.596619542,0.766851263
NKI,SCRUB,0.449852543,0.180471278
NKI,SCRUB,0.590044298,0.262729769
NKI,SCRUB,0.357097562,0.12384739
NKI,SCRUB,0.689891061,0.174043157
NKI,SCRUB,0.628800978,0.211564658
NKI,SCRUB,0.656810053,0.089516961
NKI,SCRUB,0.728464014,0.388189954
NKI,SCRUB,0.617858399,0.198073832
NKI,SCRUB,0.804506018,0.077543519
NKI,SCRUB,0.667483872,0.222728175
NKI,SCRUB,0.595371963,0.137290116
NKI,SCRUB,0.675367606,0.091913308
NKI,SCRUB,0.717394253,0.107393647
NKI,SCRUB,0.706283403,0.07682677
NKI,SCRUB,0.558321141,0.242733582
NKI,SCRUB,0.540661503,0.061226334
NKI,SCRUB,0.606843549,0.597506086
NKI,SCRUB,0.55480369,0.172099453
NKI,SCRUB,0.661830027,0.107790245
NKI,SCRUB,0.721130664,0.168523644
NKI,SCRUB,0.583775709,0.196321813
NKI,SCRUB,0.556282431,0.195271661
NKI,SCRUB,0.597448043,0.160172831
NKI,SCRUB,0.685265215,0.104651809
NKI,SCRUB,0.659883919,0.126949701
NKI,SCRUB,0.512213442,0.142682943
NKI,SCRUB,0.657372663,0.118647951
NKI,SCRUB,0.434548287,0.2517081
NKI,SCRUB,0.498068947,0.168585502
NKI,SCRUB,0.75203157,0.123003742
NKI,SCRUB,0.740911482,0.329128546
NKI,SCRUB,0.677730782,0.218526137
NKI,SCRUB,0.611609907,0.70544155
NKI,SCRUB,0.618835543,0.133105364
NKI,SCRUB,0.550933473,0.1838943
NKI,SCRUB,0.652673852,0.099543816
NKI,SCRUB,0.708032412,0.106181894
NKI,SCRUB,0.501545344,0.157615628
NKI,SCRUB,0.713865506,0.252438452
NKI,SCRUB,0.714122873,0.134048816
NKI,SCRUB,0.78850088,0.129943712
NKI,SCRUB,0.721350644,0.09411978
NKI,SCRUB,0.598119216,0.078988444
NKI,SCRUB,0.652723604,0.069424616
NKI,SCRUB,0.626857699,0.090129294
NKI,SCRUB,0.747834346,0.070758652
NKI,SCRUB,0.728500878,0.224011413
NKI,SCRUB,0.745846124,0.086496656
NKI,SCRUB,0.633594733,0.085356932
NKI,SCRUB,0.554959765,0.080771548
NKI,SCRUB,0.477601777,0.070088291
NKI,SCRUB,0.554668807,0.149542548
NKI,SCRUB,0.495138525,0.164820681
NKI,SCRUB,0.492846159,0.112310861
NKI,SCRUB,0.483824256,0.197005392
NKI,SCRUB,0.590451463,0.200026739
NKI,SCRUB,0.523687837,0.281696079
NKI,SCRUB,0.684205142,0.363898621
NKI,SCRUB,0.616254609,0.134894388
NKI,SCRUB,0.406488813,0.092267293
NKI,SCRUB,0.60172682,0.076852825
NKI,SCRUB,0.74248001,0.16666204
NKI,SCRUB,0.805491425,0.052788841
NKI,SCRUB,0.78164875,0.18040658
NKI,SCRUB,0.611930757,0.085802187
NKI,SCRUB,0.710876971,0.126916329
NKI,SCRUB,0.679846117,0.128186662
NKI,SCRUB,0.707075924,0.440094234
NKI,SCRUB,0.720125531,0.228075977
NKI,SCRUB,0.633658981,0.105742332
NKI,SCRUB,0.651800026,0.070061848
NKI,SCRUB,0.678210971,0.494517848
NKI,SCRUB,0.487210117,0.323006112
NKI,SCRUB,0.339343959,0.210602217
NKI,SCRUB,0.663708647,0.140404431
NKI,SCRUB,0.735015574,0.227163609
NKI,SCRUB,0.506314173,0.33225992
NKI,SCRUB,0.703239505,0.064963234
NKI,SCRUB,0.702041622,0.208901709
NKI,SCRUB,0.705236228,0.050535936
NKI,SCRUB,0.665158789,0.062717909
NKI,SCRUB,0.715561531,0.104091149
NKI,SCRUB,0.580290144,0.049018625
NKI,SCRUB,0.692120175,0.056927482
NKI,SCRUB,0.329468711,0.58721741
NKI,SCRUB,0.429873051,0.261831453
NKI,SCRUB,0.551469158,0.228582216
NKI,SCRUB,0.753153182,0.231592901
NKI,SCRUB,0.721961413,0.682262514
NKI,SCRUB,0.610102616,0.166851296
NKI,SCRUB,0.670979752,0.111286744
NKI,SCRUB,0.792941768,0.079824919
NKI,SCRUB,0.771482026,0.086162702
NKI,SCRUB,0.760657755,0.18986887
NKI,SCRUB,0.722759612,0.070313701
NKI,SCRUB,0.721222519,0.09311087
NKI,SCRUB,0.688762019,0.117328826
NKI,SCRUB,0.694644081,0.112408978
NKI,SCRUB,0.627253755,0.174520691
NKI,SCRUB,0.7115231,0.122954331
NKI,SCRUB,0.410513152,0.313375369
NKI,SCRUB,0.256944142,0.477896089
NKI,SCRUB,0.270954108,0.458965021
NKI,SCRUB,0.693402003,0.063229198
NKI,SCRUB,0.637449107,0.173252109
NKI,SCRUB,0.726760869,0.095098737
NKI,SCRUB,0.623646238,0.304433802
NKI,SCRUB,0.575009071,0.990383662
NKI,SCRUB,0.565431386,0.474527615
NKI,SCRUB,0.560031704,0.578529548
NKI,SCRUB,0.375546951,0.423590757
NKI,SCRUB,0.54286895,0.415264314
NKI,SCRUB,0.644359471,0.098732316
NKI,SCRUB,0.567445511,0.203744677
NKI,SCRUB,0.695065901,0.140972429
NKI,SCRUB,0.533618865,0.127302158
NKI,SCRUB,0.694640421,0.108810315
NKI,SCRUB,0.516322321,0.077963733
NKI,SCRUB,0.584480455,0.136320222
NKI,SCRUB,0.687594486,0.107416716
NKI,SCRUB,0.703251365,0.276090212
NKI,SCRUB,0.63772652,0.106752554
NKI,SCRUB,0.643981302,0.358370145
NKI,SCRUB,0.643976196,0.289743178
NKI,SCRUB,0.489680567,0.452772428
NKI,SCRUB,0.710911901,0.575326869
NKI,SCRUB,0.696812881,0.402285822
NKI,SCRUB,0.509485626,0.384809297
NKI,SCRUB,0.436453158,0.376836298
NKI,SCRUB,0.544516273,0.280561475
NKI,SCRUB,0.505534364,0.095887183
NKI,SCRUB,0.750355713,0.088272747
NKI,SCRUB,0.814094552,0.067371444
NKI,SCRUB,0.571358122,0.271098739
NKI,SCRUB,0.571697852,0.1354068
NKI,SCRUB,0.64342592,0.198744249
NKI,SCRUB,0.739999453,0.07359843
NKI,SCRUB,0.560864566,0.319726339
NKI,SCRUB,0.689307211,0.159270871
NKI,SCRUB,0.659168596,0.127661463
NKI,SCRUB,0.617284004,0.815610426
NKI,SCRUB,0.778073206,0.153695342
NKI,SCRUB,0.703884484,0.261732009
NKI,SCRUB,0.71836379,0.130136599
NKI,SCRUB,0.701597536,0.124598072
NKI,SCRUB,0.589207432,0.602331544
NKI,SCRUB,0.546703958,0.053398746
NKI,SCRUB,0.575875221,0.10184194
NKI,SCRUB,0.76720776,0.104324241
NKI,SCRUB,0.583004994,0.139672113
NKI,SCRUB,0.543570132,0.068466648
NKI,SCRUB,0.748564927,0.197363131
NKI,SCRUB,0.66309219,0.110688518
NKI,SCRUB,0.627897806,0.492256367
NKI,SCRUB,0.508751229,0.349095458
NKI,SCRUB,0.773047296,0.087137041
NKI,SCRUB,0.744167059,0.075479616
NKI,SCRUB,0.750910882,0.097429481
NKI,SCRUB,0.706062566,0.064861205
NKI,SCRUB,0.779514611,0.054974093
NKI,SCRUB,0.538823612,0.349985291
NKI,SCRUB,0.401970737,0.598972017
NKI,SCRUB,0.566944436,0.305112725
NKI,SCRUB,0.644905681,0.212007418
NKI,SCRUB,0.632316296,0.363052954
NKI,SCRUB,0.735609273,0.2145292
NKI,SCRUB,0.723764379,0.459554993
NKI,SCRUB,0.81683202,0.146002553
NKI,SCRUB,0.769677482,0.070841223
NKI,SCRUB,0.637630197,0.110755001
NKI,SCRUB,0.64119503,0.088316963
NKI,SCRUB,0.510556312,0.086004185
NKI,SCRUB,0.546670383,0.089742089
NKI,SCRUB,0.658676636,0.130895535
NKI,SCRUB,0.771734699,0.059729869
NKI,SCRUB,0.444045846,0.464907791
NKI,SCRUB,0.445408245,0.182211949
NKI,SCRUB,0.533833429,0.164437568
NKI,SCRUB,0.433225168,0.239362073
NKI,SCRUB,0.504222267,0.236497037
NKI,SCRUB,0.541270185,0.346309945
NKI,SCRUB,0.660633003,0.108882502
NKI,SCRUB,0.617180231,0.17612071
NKI,SCRUB,0.769088387,0.107807753
NKI,SCRUB,0.336933331,0.207842844
NKI,SCRUB,0.739891175,0.128156849
NKI,SCRUB,0.756430424,0.153397129
NKI,SCRUB,0.593019532,0.161587983
NKI,SCRUB,0.690543149,0.08920237
NKI,SCRUB,0.741271373,0.350268617
NKI,SCRUB,0.682518996,0.168725752
NKI,SCRUB,0.605990205,0.247826659
NKI,SCRUB,0.697824278,0.178112163
NKI,SCRUB,0.634677307,0.256574588
NKI,SCRUB,0.665146978,0.293548345
NKI,SCRUB,0.6620458,0.232235274
NKI,SCRUB,0.470818142,0.767979905
NKI,SCRUB,0.724783269,0.133479397
NKI,SCRUB,0.557366878,0.104744424
NKI,SCRUB,0.65483212,0.49584087
NKI,SCRUB,0.686580578,0.215903828
NKI,SCRUB,0.469840022,0.199090131
NKI,SCRUB,0.531708425,0.361483173
NKI,SCRUB,0.718614147,0.173233227
NKI,SCRUB,0.794173307,0.092270843
NKI,SCRUB,0.759717858,0.077385575
NKI,SCRUB,0.774615813,0.199605056
NKI,SCRUB,0.474295108,0.085658183
NKI,SCRUB,0.46595267,0.10095766
NKI,SCRUB,0.448268536,0.338133185
NKI,SCRUB,0.713207166,0.426624763
NKI,SCRUB,0.711899447,0.745568726
NKI,SCRUB,0.646459285,0.055532882
NKI,SCRUB,0.646459285,0.055532882
NKI,SCRUB,0.725170533,0.069620031
NKI,SCRUB,0.758857796,0.088146062
NKI,SCRUB,0.767477988,0.07894949
NKI,SCRUB,0.751685694,0.061278411
NKI,SCRUB,0.700464315,0.174072422
NKI,SCRUB,0.751574042,0.062612859
NKI,SCRUB,0.368684453,0.51049779
NKI,SCRUB,0.626478067,0.203125179
NKI,SCRUB,0.650979781,0.341363689
NKI,SCRUB,0.634715514,0.153837317
NKI,SCRUB,0.607181664,0.362414403
NKI,SCRUB,0.710152643,0.213556711
NKI,SCRUB,0.470257526,0.089272042
NKI,SCRUB,0.775542786,0.074866239
NKI,SCRUB,0.594650353,0.126614079
NKI,SCRUB,0.581818281,0.139459632
NKI,SCRUB,0.78489989,0.221645335
NKI,SCRUB,0.639682031,0.251472373
NKI,SCRUB,0.684210277,0.297727366
NKI,SCRUB,0.617787417,0.087591031
NKI,SCRUB,0.117325516,0.573340054
NKI,SCRUB,0.787583865,0.142458307
NKI,SCRUB,0.734646802,0.23986893
NKI,SCRUB,0.741708888,0.143667028
NKI,SCRUB,0.650886646,0.051497093
NKI,SCRUB,0.757745371,0.192078313
NKI,SCRUB,0.660174566,0.1551519
NKI,SCRUB,0.739895575,0.212451432
NKI,SCRUB,0.73300728,0.185690203
NKI,SCRUB,0.7035254,0.140870477
NKI,SCRUB,0.529904219,0.15368855
NKI,SCRUB,0.275533671,0.149903418
NKI,SCRUB,0.604675901,0.531358272
NKI,SCRUB,0.757135592,0.108286398
NKI,SCRUB,0.709958798,0.177424199
NKI,SCRUB,0.687750443,0.096402453
NKI,SCRUB,0.685095324,0.08557135
NKI,SCRUB,0.708727813,0.095070794
NKI,SCRUB,0.787296955,0.256032607
NKI,SCRUB,0.741492369,0.334563809
NKI,SCRUB,0.574101667,0.168393209
NKI,SCRUB,0.558996003,0.280300615
NKI,SCRUB,0.525971502,0.375202769
NKI,SCRUB,0.392597123,0.115948365
NKI,SCRUB,0.74308949,0.176137905
NKI,SCRUB,0.615951397,0.095912873
NKI,SCRUB,0.634038644,0.064470896
NKI,SCRUB,0.781479689,0.063377701
NKI,SCRUB,0.709510598,0.176794636
NKI,SCRUB,0.597924019,0.105865115
NKI,SCRUB,0.773525957,0.078024471
NKI,SCRUB,0.591017064,0.088428082
NKI,SCRUB,0.425915098,0.359635835
NKI,SCRUB,0.781219816,0.378596871
NKI,SCRUB,0.64099521,0.1996791
NKI,SCRUB,0.663180283,0.291554518
NKI,SCRUB,0.611214158,0.158953411
NKI,SCRUB,0.399899512,0.580576506
NKI,SCRUB,0.679153607,0.493651795
NKI,SCRUB,0.721501183,0.315060976
NKI,SCRUB,0.603563059,0.3076539
NKI,SCRUB,0.487789156,0.24343969
NKI,SCRUB,0.385876052,0.211476776
NKI,SCRUB,0.673986004,0.080435493
NKI,SCRUB,0.562973532,0.037947464
NKI,SCRUB,0.692032468,0.083874022
NKI,SCRUB,0.652097723,0.122104371
NKI,SCRUB,0.772129209,0.277769049
NKI,SCRUB,0.682792037,0.267507958
NKI,SCRUB,0.510981736,0.134429624
NKI,SCRUB,0.344324506,0.120193387
NKI,SCRUB,0.597711573,0.14409211
NKI,SCRUB,0.569868447,0.170304767
NKI,SCRUB,0.678179468,0.0715243
NKI,SCRUB,0.644478519,0.816898103
NKI,SCRUB,0.504309826,0.068173119
NKI,SCRUB,0.409007823,0.212824215
NKI,SCRUB,0.400044183,0.15476858
NKI,SCRUB,0.732733151,0.097956569
NKI,SCRUB,0.776955581,0.46276933
NKI,SCRUB,0.66829348,0.255950906
NKI,SCRUB,0.776985121,0.303303222
NKI,SCRUB,0.740374499,0.131052784
NKI,SCRUB,0.745247617,0.067421271
NKI,SCRUB,0.730477804,0.088322926
NKI,SCRUB,0.573858816,0.510572473
NKI,SCRUB,0.457466558,0.154213847
NKI,SCRUB,0.623689503,0.261949874
NKI,SCRUB,0.636425774,0.220040562
NKI,SCRUB,0.686522032,0.144389297
NKI,SCRUB,0.720086688,0.171079726
NKI,SCRUB,0.599733166,0.142543496
NKI,SCRUB,0.271522681,0.132176125
NKI,SCRUB,0.542308671,0.18700276
NKI,SCRUB,0.71574911,0.042012218
NKI,SCRUB,0.625899126,0.093918283
NKI,SCRUB,0.720303253,0.04880484
NKI,SCRUB,0.507269949,0.077804028
NKI,SCRUB,0.746987107,0.086817776
NKI,SCRUB,0.766727928,0.122087844
NKI,SCRUB,0.753004556,0.078293017
NKI,SCRUB,0.757892335,0.099711675
NKI,SCRUB,0.618606337,0.172002059
NKI,SCRUB,0.782381617,0.135035328
NKI,SCRUB,0.445151389,0.058617978
NKI,SCRUB,0.768685332,0.137334079
NKI,SCRUB,0.741918953,0.076416562
NKI,SCRUB,0.596756053,0.264835068
NKI,SCRUB,0.505667631,0.614217724
NKI,SCRUB,0.431955646,0.208311675
NKI,SCRUB,0.698924249,0.062618933
NKI,SCRUB,0.525882188,0.082112933
NKI,SCRUB,0.47321883,0.219606407
NKI,SCRUB,0.394695821,0.264566474
NKI,SCRUB,0.602592514,0.15439642
NKI,SCRUB,0.366292444,0.174472627
NKI,SCRUB,0.623747391,0.289845556
NKI,SCRUB,0.741877623,0.202195926
NKI,SCRUB,0.73156557,0.134127098
NKI,SCRUB,0.785325908,0.515242124
NKI,SCRUB,0.665934613,0.074071096
NKI,SCRUB,0.736260981,0.165446157
NKI,SCRUB,0.729271119,0.1973827
NKI,SCRUB,0.560322522,0.127910824
NKI,SCRUB,0.609743115,0.195517691
NKI,SCRUB,0.580235793,0.283977122
NKI,SCRUB,0.68629753,0.150129613
NKI,SCRUB,0.337491125,0.209420892
NKI,SCRUB,0.306075374,0.291628152
NKI,SCRUB,0.632307054,0.139917621
NKI,SCRUB,0.718272033,0.126544531
NKI,SCRUB,0.768609124,0.132229385
NKI,SCRUB,0.659100432,0.195189781
NKI,SCRUB,0.571497096,0.108111184
NKI,SCRUB,0.575582942,0.261745329
NKI,SCRUB,0.499854582,0.127221813
NKI,SCRUB,0.449705498,0.234683441
NKI,SCRUB,0.717417817,0.702149058
NKI,SCRUB,0.530992918,0.211642865
NKI,SCRUB,0.609156259,0.13264942
NKI,SCRUB,0.480886363,0.11145833
NKI,SCRUB,0.48472756,0.235130251
NKI,SCRUB,0.541933541,0.064673777
NKI,SCRUB,0.689409485,0.069021705
NKI,SCRUB,0.687289839,0.087107876
NKI,SCRUB,0.770214701,0.086576459
NKI,SCRUB,0.675064976,0.149949525
NKI,SCRUB,0.68243377,0.182641043
NKI,SCRUB,0.645009063,0.122445518
NKI,SCRUB,0.782458493,0.075793416
NKI,SCRUB,0.79140508,0.076024814
NKI,SCRUB,0.686212155,0.567416603
NKI,SCRUB,0.623008459,0.287353577
NKI,SCRUB,0.289286857,0.286744818
NKI,SCRUB,0.664060888,0.192551788
NKI,SCRUB,0.406191079,0.217242905
NKI,SCRUB,0.716733336,0.087533526
NKI,SCRUB,0.363094851,0.417829244
NKI,SCRUB,0.446890134,0.216375101
NKI,SCRUB,0.511821469,0.788306268
NKI,SCRUB,0.314172926,0.67417892
NKI,SCRUB,0.714335934,0.179384929
NKI,SCRUB,0.35637548,0.129244866
NKI,SCRUB,0.535881353,0.138719964
NKI,SCRUB,0.164658623,0.212836348
NKI,SCRUB,0.217765152,0.279812675
NKI,SCRUB,0.761964574,0.068812768
NKI,SCRUB,0.482352209,0.283131281
NKI,SCRUB,0.547070904,0.302742604
NKI,SCRUB,0.527975579,0.145896142
NKI,SCRUB,0.633310928,0.223142991
NKI,SCRUB,0.700680115,0.093974123
NKI,SCRUB,0.683406227,0.123544566
NKI,SCRUB,0.607096222,0.106752554
NKI,SCRUB,0.700771595,0.122450086
NKI,SCRUB,0.703453583,0.126129959
NKI,SCRUB,0.776071238,0.068307604
NKI,SCRUB,0.720070155,0.136121468
NKI,SCRUB,0.617271122,0.092914766
NKI,SCRUB,0.41260518,0.167974494
NKI,SCRUB,0.189321645,0.426569879
NKI,SCRUB,0.661737401,0.277636116
NKI,SCRUB,0.648266379,0.863438329
NKI,SCRUB,0.667762463,0.112091346
NKI,SCRUB,0.641498736,0.223719791
NKI,SCRUB,0.709308479,0.439944317
NKI,SCRUB,0.416981757,0.239754626
NKI,SCRUB,0.447653341,0.062601843
NKI,SCRUB,0.630974084,0.080103762
NKI,SCRUB,0.586923473,0.088262511
NKI,SCRUB,0.67663875,0.067208586
NKI,SCRUB,0.586797615,0.051704301
NKI,SCRUB,0.721503925,0.126375625
NKI,SCRUB,0.768736481,0.128624752
NKI,SCRUB,0.718848335,0.428004235
NKI,SCRUB,0.616912481,0.088589503
NKI,SCRUB,0.695181418,0.132928944
NKI,SCRUB,0.67598018,0.058154103
NKI,SCRUB,0.515323587,0.07774185
NKI,SCRUB,0.675727664,0.065673653
NKI,SCRUB,0.718787181,0.152991727
NKI,SCRUB,0.67122861,0.15395581
NKI,SCRUB,0.646983532,0.187640521
NKI,SCRUB,0.723040251,0.16578542
NKI,SCRUB,0.539050993,0.178553284
NKI,SCRUB,0.749946489,0.162873069
NKI,SCRUB,0.700052379,0.059788663
NKI,SCRUB,0.657354451,0.330909986
NKI,SCRUB,0.397806641,0.255418171
NKI,SCRUB,0.629358276,0.141381501
NKI,SCRUB,0.678245099,0.084859439
NKI,SCRUB,0.750478278,0.738085253
NKI,SCRUB,0.562679743,0.156091319
NKI,SCRUB,0.516390134,0.140424474
NKI,SCRUB,0.745760958,0.086160907
NKI,SCRUB,0.738482411,0.157893344
NKI,SCRUB,0.725651553,0.155073755
NKI,SCRUB,0.717731155,0.140942935
NKI,SCRUB,0.703952483,0.22131563
NKI,SCRUB,0.397415563,0.324732177
NKI,SCRUB,0.53881321,0.266584272
NKI,SCRUB,0.649082028,0.331915482
NKI,SCRUB,0.433240262,0.124499161
NKI,SCRUB,0.709335148,0.284174974
NKI,SCRUB,0.701665233,0.505184114
NKI,SCRUB,0.73334932,0.408640268
NKI,SCRUB,0.658515441,0.169273801
NKI,SCRUB,0.730505762,0.32582295
NKI,SCRUB,0.568710204,0.516274281
NKI,SCRUB,0.675541903,0.760646749
NKI,SCRUB,0.654923678,0.141525238
NKI,SCRUB,0.768788448,0.066997592
NKI,SCRUB,0.55020564,0.174679161
NKI,SCRUB,0.53510056,0.238813077
NKI,SCRUB,0.49592102,0.483339965
NKI,SCRUB,0.723149759,0.044987403
NKI,SCRUB,0.385286149,0.098844901
NKI,SCRUB,0.248584885,0.080644591
NKI,SCRUB,0.632327707,0.106561789
NKI,SCRUB,0.7683781,0.088286646
NKI,SCRUB,0.31951773,0.297556192
NKI,SCRUB,0.690400338,0.117917725
NKI,SCRUB,0.705518068,0.059468851
NKI,SCRUB,0.783777398,0.060675882
NKI,SCRUB,0.589628961,0.138256676
NKI,SCRUB,0.587037923,0.095573042
NKI,SCRUB,0.803496474,0.154079883
NKI,SCRUB,0.500084165,0.12274853
NKI,SCRUB,0.500084165,0.12274853
NKI,SCRUB,0.648812899,0.095971488
NKI,SCRUB,0.608753383,0.125279866
NKI,SCRUB,0.535298555,0.072192835
NKI,SCRUB,0.67362447,0.073385993
NKI,SCRUB,0.727420137,0.072325438
NKI,SCRUB,0.588597936,0.274582812
NKI,SCRUB,0.593468191,0.30807695
NKI,SCRUB,0.685400262,0.206516743
NKI,SCRUB,0.750929747,0.143339742
NKI,SCRUB,0.608519107,0.262968674
NKI,SCRUB,0.568534794,0.263483364
NKI,SCRUB,0.689420275,0.096238404
NKI,SCRUB,0.777495677,0.129454073
NKI,SCRUB,0.648010417,0.18629987
NKI,SCRUB,0.713976543,0.167294303
NKI,SCRUB,0.711218042,0.080534286
NKI,SCRUB,0.546830438,0.335727342
NKI,SCRUB,0.491344638,0.14774562
NKI,SCRUB,0.736374382,0.168532195
NKI,SCRUB,0.611311172,0.098843428
NKI,SCRUB,0.675590225,0.089762723
NKI,SCRUB,0.747320663,0.107220478
NKI,SCRUB,0.564923747,0.198904552
NKI,SCRUB,0.597449289,0.277857493
NKI,SCRUB,0.741460665,0.086627509
NKI,SCRUB,0.749092687,0.049125556
NKI,SCRUB,0.747695866,0.126163914
NKI,SCRUB,0.756922807,0.113883342
NKI,SCRUB,0.625009781,0.266573931
NKI,SCRUB,0.684580549,0.203554572
NKI,SCRUB,0.660171822,0.150758318
NKI,SCRUB,0.652766594,0.278390836
NKI,SCRUB,0.745770233,0.104681743
NKI,SCRUB,0.718572,0.094891039
NKI,SCRUB,0.7264244,0.099501662
NKI,SCRUB,0.780351307,0.061896478
NKI,SCRUB,0.780351307,0.061896478
NKI,SCRUB,0.826846294,0.153948592
NKI,SCRUB,0.418454236,0.411152412
NKI,SCRUB,0.618395161,0.161348574
NKI,SCRUB,0.625667117,0.138377005
NKI,SCRUB,0.617498147,0.235998603
NKI,SCRUB,0.527964552,0.588284365
NKI,SCRUB,0.680190081,0.267680845
NKI,SCRUB,0.549425942,0.154099708
NKI,SCRUB,0.638041587,0.051929625
NKI,SCRUB,0.630154655,0.154456974
NKI,SCRUB,0.655174455,0.077247342
NKI,SCRUB,0.684648347,0.116229629
NKI,SCRUB,0.693179634,0.210956354
NKI,SCRUB,0.747785948,0.295009037
NKI,SCRUB,0.760462156,0.073854312
NKI,SCRUB,0.679852485,0.076848226
NKI,SCRUB,0.700217348,0.168116572
NKI,SCRUB,0.554877621,0.180782429
NKI,SCRUB,0.692327093,0.137470845
NKI,SCRUB,0.610938661,0.076641036
NKI,SCRUB,0.267115604,0.520532702
NKI,SCRUB,0.123643636,0.522747568
NKI,SCRUB,0.19579991,0.381656553
NKI,SCRUB,0.449983061,0.052007119
NKI,SCRUB,0.670147595,0.080906191
NKI,SCRUB,0.730474728,0.061369949
NKI,SCRUB,0.398443831,0.060739057
NKI,SCRUB,0.681807467,0.068728746
NKI,SCRUB,0.679587106,0.060706739
NKI,SCRUB,0.681271912,0.074100012
NKI,SCRUB,0.548755709,0.197659865
NKI,SCRUB,0.643175956,0.078752121
NKI,SCRUB,0.762075043,0.22986015
NKI,SCRUB,0.655063225,0.118139531
NKI,SCRUB,0.780569387,0.159414307
NKI,SCRUB,0.560482689,0.12476667
NKI,SCRUB,0.470363242,0.164437198
NKI,SCRUB,0.688897057,0.045812695
NKI,SCRUB,0.29943092,0.234098405
NKI,SCRUB,0.516963073,0.127633613
NKI,SCRUB,0.682296577,0.312435598
NKI,SCRUB,0.744215107,0.114085266
NKI,SCRUB,0.752855702,0.110552516
NKI,SCRUB,0.668278373,0.137558505
NKI,SCRUB,0.700801675,0.231245451
NKI,SCRUB,0.769326384,0.106787195
NKI,SCRUB,0.558609238,0.192831031
NKI,SCRUB,0.732635522,0.136108737
NKI,SCRUB,0.380665353,0.112257861
NKI,SCRUB,0.400660419,0.151808735
NKI,SCRUB,0.706212564,0.082761351
NKI,SCRUB,0.699710938,0.159592255
NKI,SCRUB,0.487757494,0.363917314
NKI,SCRUB,0.6579146,0.090906544
NKI,SCRUB,0.263161901,0.193046998
