sub,ses,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
114935,10916,0.18224838143625,0.0005060922176689,0.9866218820969864,0.9735969868173258,0.9834179392403992,1.0,0.959305997757125,0.9217944906856916,0.9482937637673708,0.9722689148819426,0.429110203804164,0.4305749643249071,0.8290699029479204,0.8279802104753305,0.7658328281967522,74.83857970208307,55.36486932845307,1.351734061866955,0.2497838409069074,0.2497838409069074,0.1152848496493419,0.0,0.0
121050,10890,0.3187106424375,0.0012552185994717,0.9944373291533654,0.9889362025701468,0.9930745328791276,1.0,0.9782633141179192,0.9574514917934748,0.972211481855562,0.9790048538535692,0.5506723632444642,0.5576933030363176,0.851612232650902,0.7705916273312811,0.5826941722198874,67.54192441196678,61.09556064871512,1.1055128014998783,0.0,0.0,0.0,0.0,0.0
83010,10101,0.2550525642999999,0.0046855599933677,0.9886848320349676,0.9776228651097943,0.9856625953243958,1.0,0.9579458733213666,0.9192860992496164,0.9467785804119724,0.9763551743420618,0.7762804426418835,0.7771439167476778,0.8312525537545921,0.8202642969368245,0.7680131442877467,54.735104298154965,41.63024584465629,1.3147917622778305,0.0698463380562762,0.0598682897625224,0.0399121931750149,0.0,0.0
120217,10702,0.0967182840499999,0.0009329692616274,0.9793156003919148,0.959469548832083,0.9741462289048842,1.0,0.9459836807126204,0.8975038274096174,0.9319212318938028,0.971020251446532,0.3883549094708983,0.3856680117465596,0.8399286642972984,0.8332922431272008,0.751481957239469,45.37418040564208,32.8063444771596,1.383091628426704,0.1984314466597373,0.1984314466597373,0.0377964660304261,0.0,0.0
104059,10762,0.1567729145774999,0.0042493073909201,0.9877334599556822,0.9757642092096004,0.9849176745536188,1.0,0.95176668536175,0.907972177635099,0.939243684243795,0.9765316227573224,0.6791596125399428,0.6800508617424639,0.7375283483799385,0.7648818941725555,0.7052677566766953,48.90893106398741,43.946982794275264,1.112907598069702,2.380952380952381,2.4033087413369105,1.5425888665325285,0.0,0.0
98535,11254,0.3591284184375,0.0024315295267501,0.9944840266605378,0.9890285714285716,0.9928399938703678,1.0,0.9679492936783896,0.9378892798090432,0.9591735655569982,0.9763971457414774,0.7554878283464795,0.7557988425627652,0.8279451258929083,0.8164639193708666,0.7816461793480318,42.71507378156503,28.045047290527503,1.5230879569952611,0.5936227951153324,0.5766621438263229,0.0848032564450474,0.0,0.0
108202,10740,0.1990174933745593,0.0006004107205921,0.9900384313875452,0.9802733709439247,0.987632403387847,1.0,0.9623846335039294,0.9274965122710276,0.9521133212806764,0.97214795587281,0.2870897618043563,0.2993362531980386,0.8670583406940193,0.8289188669197421,0.7920752003416235,51.816244289402825,35.18758316190271,1.4725718458977264,0.0373517602016995,0.0373517602016995,0.0373517602016995,0.0,0.0
20699,11303,29.378123173750005,0.6572957110746074,0.6808272778088318,0.5161016949152543,0.7000270572326761,1.0,0.3525389467814449,0.2139892449006359,0.4162597431642544,0.9899588960657664,0.0,0.0,0.0,0.1763476129650291,0.1503580652895839,-2.1764949738397177,-5.368585870499001,0.4054130876065164,23.68519909842224,32.438016528925615,46.39368895567242,0.0,0.0
88589,10975,0.15050194677,0.0004882070354655,0.9836251459062864,0.9677779236120224,0.9789902865574446,1.0,0.9498555056441088,0.9044998195478854,0.9363473328809848,0.965029885620772,0.7391766384479826,0.739527481454994,0.8245587809426692,0.8185117916874723,0.755104116187867,57.83289863036905,36.64276341927909,1.5782897694866829,0.2680067001675042,0.2596314907872697,0.0753768844221105,0.0,0.0
98422,11250,0.1233263840337499,0.0007114805424057,0.9940490019121826,0.9881684135725706,0.9924624424278758,1.0,0.967946911271106,0.9378848063555114,0.9591341491912754,0.974882584685258,0.8073541275401087,0.8087453987800468,0.8536426333602095,0.8447132133098707,0.7996941333597788,33.26979803607465,23.147244766595065,1.437311367791295,0.1125386851730282,0.0844040138797711,0.028134671293257,0.0,0.0
99949,10326,0.2213508400625,0.0010011898768753,0.9819349823032386,0.9645110727060808,0.9780373733664128,1.0,0.9634625552524164,0.9295009650973464,0.9532522586999204,0.9658115671641792,0.0519744665838775,0.0599503077494729,0.8720337455298469,0.7907766908764807,0.5161217350226012,46.0747504273037,36.46210515414445,1.263633853079013,0.1419513580013248,0.1324879341345698,0.0473171193337749,0.0,0.0
20809,11307,10.248874893825,0.0017360769671104,0.9995285242809996,0.9990574929311968,0.9995087673070796,1.0,0.9492129683256754,0.9033352522567764,0.9353767323059974,0.9605412820935826,0.0006774267878606,0.0455076257616307,0.2216973906730712,0.0365249664778286,0.0480444066301418,832.6928664997059,744.4895646837023,1.1184748665395692,11.37521222410866,2.490096208262592,0.0,0.0,0.0
98871,10717,0.2495973185249999,0.0032831107014975,0.9905805425466112,0.9813368815434714,0.9880591927019178,1.0,0.9619045982541756,0.926605200867363,0.9515978625540265,0.974700515392116,0.7927274123154605,0.7936772976359334,0.8504397135794437,0.8288849877703376,0.7760820364778199,41.54291324448717,31.7267762131637,1.3093959803974875,0.2538309673780201,0.2538309673780201,0.0376045877597066,0.0,0.0
94492,11251,0.1545443018499999,0.0014628095696461,0.9825391882072044,0.965677672121781,0.978834305926055,1.0,0.9628776928974728,0.9284128653905092,0.9528338195148172,0.975568253526153,0.7042169180734141,0.7038601948633836,0.7758487569710235,0.7526971749281018,0.7012499847451434,29.943411355966937,23.686982788339908,1.264129400672626,0.7626076260762608,0.7872078720787207,0.1353013530135301,0.0,0.0
82051,9947,0.217543008475,0.0018753771228771,0.9836462186242352,0.9678187228198672,0.9806271170922856,1.0,0.9654558098803168,0.933218531504803,0.9561000849402848,0.9775924122822268,0.7602986401730337,0.7618227186624476,0.8126181980953271,0.8174229835496796,0.778951785450871,51.51270093012708,42.66675487657088,1.2073264319994883,0.4484933426769446,0.4765241765942536,0.2242466713384723,0.0,0.0
126903,10112,0.1432347726749999,0.0005524675637092,0.9997244014919066,0.999448954851034,0.9996522483276148,1.0,0.977869755191169,0.9566977986979144,0.9716856379961244,0.9807369402985074,0.8212611327088348,0.8216698047068733,0.8711635906225884,0.858354349630566,0.7565049195599362,52.4295380100365,42.77161093104089,1.225802275592723,0.0964227171921704,0.0771381737537363,0.009642271719217,0.0,0.0
20326,11192,0.1161293603049999,0.0008232223218204,0.9833220568335588,0.9671912953781652,0.9786941492672664,1.0,0.9483959986202138,0.9018565899101226,0.9345392805809328,0.964701754385965,0.7226421486849292,0.7233181635591777,0.804194776048047,0.8282030129054913,0.756246316081263,67.17188130346652,49.005373959628,1.370704391702114,0.0849040584139921,0.0933944642553914,0.042452029206996,0.0,0.0
114990,10096,0.1673123679632499,0.0014289032343298,0.9954224874542248,0.9908866911938434,0.9941108622834522,1.0,0.9638527958154114,0.9302276664192032,0.953927261467264,0.9714855510998738,0.8245439035057271,0.8270807097687213,0.8771860396183617,0.856028782472698,0.8092221200799642,44.736555135257056,35.416258298683736,1.2631643568321196,0.0865126741067566,0.1038152089281079,0.0259538022320269,0.0,0.0
20949,11422,0.13984970163125,0.0031511986440819,0.977638847540604,0.9562558643672956,0.9713498241359916,1.0,0.9515193106204068,0.9075220175809244,0.9388738860264128,0.9752573097332526,0.7661025895275535,0.767679262047787,0.8381646531733817,0.8212104988543143,0.766713185220902,44.432539030532816,33.4580866160666,1.3280059777595372,0.068212824010914,0.068212824010914,0.0085266030013642,0.0,0.0
